"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"SPOONALOT",534081,24345,59053,5964,319,973,540,381,881,1999200,793367,7011
"MEMO",532366,20639,57958,4129,406,789,417,39,803,1632500,774462,2579
"PANZER VOR",524491,17810,56418,2548,528,1705,650,46,1208,1836900,662356,3793
"A RAGING GYPSY",523833,26054,66054,4392,337,954,625,171,1548,1800800,871359,7840
"N.C.N.N",511295,21071,89329,4448,478,871,582,99,1203,2017100,1084422,5753
"KERMER",497132,15817,56771,2682,328,1076,683,156,1050,1236000,686904,4867
"KALISHNAKOV",494425,22088,56255,4152,238,922,731,404,789,1822500,738008,6876
"SUTOPIA",492492,17806,30146,6680,620,1213,395,57,3912,1775900,276577,5976
"FOREVERARIA",490787,16374,65865,5638,627,1213,462,72,932,1505800,838141,4080
"ROCKEYE",487377,22286,87329,7523,354,925,763,197,750,1909800,889645,4631
"ONLYNOOBSTRYHARD",484086,7984,30029,1458,504,663,284,73,483,829900,400514,2113
"BLACKSTAR101",481910,21347,47129,2922,293,555,294,102,1202,1786200,1186806,3943
"RICTUS",479970,31914,116750,3477,829,739,1221,45,893,1494600,1003746,1552
"MARANELLO",475715,34897,104176,3143,1559,1397,1709,91,1933,2097500,605549,13381
"FAIL PLAYER",471060,24681,61346,5996,258,826,776,736,736,2098200,1404066,5928
"JAKE S",463138,35953,73336,6493,300,1423,552,276,1466,2104000,1131809,4942
"NB",461507,13250,36217,1021,334,463,332,196,514,951200,281948,591
"ROKPARATROOPER",455086,17096,55030,3476,273,312,389,255,654,1572100,879910,6226
"ROD SERLING",450772,14753,42855,3347,350,635,306,118,869,1057300,660610,1678
"MISTAKILL",450537,26108,60452,7011,280,523,474,461,1292,2097800,844723,4730
"1",449088,32982,71999,8026,264,905,876,219,1659,2098400,896944,6461
"CHAPATTI",445920,28568,51040,5830,805,806,449,456,1068,2097900,1150742,1953
"PHRAL",436022,21190,65756,3861,419,920,749,471,1271,1584600,1184175,4839
"DUBAYOO",432840,27119,50572,3232,294,1017,685,380,937,1990900,830026,5355
"CLOUD18",431702,16301,57107,3558,387,968,524,59,600,1407100,894261,1354
"LONE",430478,18009,78399,8838,237,449,729,131,598,1536600,1353946,9273
"CODENAME-FIVE",427077,18789,56592,1526,599,860,345,196,775,1260000,1080070,3644
"HILDEGRIM",426672,19986,62964,5930,272,489,307,169,876,1890200,921721,3728
"JOHNG",425178,33354,69623,12833,344,566,568,240,1086,2097900,772967,3951
"WILLIAMIONIANA",419822,26877,50660,4238,248,810,508,668,1432,2099700,824753,4517
"RIGHTWINGNINJA",411759,15033,39684,2780,490,543,361,422,609,1328800,711878,1876
"AFROKITSUNE",402026,38678,63479,11128,192,910,554,417,1533,2107100,1374729,10411
"PLAYSKULL",401706,17825,58217,3437,1625,427,276,138,839,1403200,686314,2180
"ROSWORTH",401687,27350,73293,3534,248,534,307,419,716,2097200,855050,2027
"LEEIZAZOMBIE",398290,14834,39960,3328,612,487,553,112,688,991000,794140,3770
"POOFY PONY",397805,26021,56203,3162,394,567,267,895,697,1950000,1208259,2749
"CANNON-FODDER",395150,14059,58289,3444,555,569,329,124,541,1169200,671606,5301
"MR.MUDE MG",394751,32236,78426,10962,188,357,496,135,1480,2097500,1805933,13603
"KDDI",394533,6229,33943,248,2545,477,260,49,491,555600,331147,691
"ICETECHNICIAN",394414,22129,60801,5782,215,1362,1512,167,2003,2002700,698491,5104
"KUJO",386064,8453,30075,983,762,568,259,162,585,780900,344443,832
"SEVASTOPOL",383663,19883,72132,8029,437,616,464,266,1152,1695900,961343,5141
"ERUISS",382350,22130,52057,5038,430,1171,711,282,1002,1842600,851787,4092
"WASUPZ3R",381678,18197,55318,3740,371,489,390,207,781,1691600,1349479,2924
"MERBLE",379510,15880,55951,3240,292,539,440,368,779,1518200,899719,5504
"CPTFOOT",379421,9976,46846,1071,464,642,424,269,438,807000,516583,3885
"NO-BIO",376982,11422,43773,597,524,319,233,62,686,707600,842889,1660
"JOHRAEL",376465,34865,71254,6913,416,1375,885,123,1075,2098900,1358372,12112
"TALION-FR",374848,31730,82085,16789,203,812,440,266,543,2103400,1544068,6324
"HERMAÃUR",374079,9226,35070,767,423,654,356,191,512,879400,518230,3986
"MR.LIU9621",371516,27412,49332,6655,316,867,483,164,1067,2098800,808849,5033
"YARRINGMEOWER",369689,20415,52165,3028,254,1044,587,287,1362,1611200,666186,4593
"LIU",367124,19956,44890,7792,292,778,378,56,974,1958200,509345,2257
"KINGFISH101",365141,18790,45491,5974,224,751,355,813,764,1892100,1138544,4244
"GHJI",364998,15353,43860,5542,201,713,578,33,1470,1030599,384115,2723
"DKFLA222",362395,18512,65026,7510,274,403,285,247,1034,1352100,2043719,5068
"BLEUGH",361930,6777,25295,834,393,424,264,123,540,589600,196253,729
"STARWEN",361036,11910,50633,439,680,512,475,182,826,930400,105124,2474
"EL_CULERO",360589,32617,41092,8782,179,693,477,661,2332,2101900,1590411,4767
"F2P_MAGGOT",358566,20499,39634,4537,137,1076,882,262,2644,1317900,484843,5652
"CAPITAN RUSSEL",358159,18485,35184,4546,185,783,599,143,1729,1396100,599380,2142
"FALLEN DREAMS",356169,19664,55229,5156,235,482,574,336,1450,1949200,1094166,6305
"CORIOLIS1996",354243,47840,55849,8491,300,1186,957,479,1143,2100300,1513107,5338
"ENGUARD",352333,22999,50955,5840,318,557,424,241,932,2034200,954249,3454
"SEDA",351147,3885,14176,732,477,401,217,17,625,196000,112129,880
"TIGER5678",349778,27106,66788,5137,318,1167,963,149,2113,2101400,1162624,12901
"OPT_0",347495,28778,35316,5331,172,516,662,486,1343,1155400,609446,3997
"RITHILIN",347191,26508,39224,5940,215,770,273,135,1338,1945700,835863,1622
"GIRIDIUS",347040,20377,67627,6020,724,681,307,35,564,1792100,1260716,1950
"JAMESTCJUGGALO",345093,10201,31596,1104,523,514,441,205,776,723400,577375,901
"SARGEANTWAR",343068,25333,33999,5198,272,414,262,116,825,1339000,885633,2442
"JUANHOOPOLIO",341770,17304,47164,4460,777,362,454,74,533,861100,980065,3099
"CYPRESS_BLADE",340323,19109,66016,3912,481,789,480,92,385,1808700,1190206,2182
"TOFUMAN",338818,10610,26626,1190,319,863,442,25,812,797000,270405,3248
"NICOLO",338267,31213,39648,8057,305,1404,1486,275,3097,2100000,905925,6313
"POMMY",330510,14273,35485,1883,254,795,599,361,1192,1347600,523624,3881
"SPARTAN4125",324947,28686,61939,9292,176,286,379,1076,318,2105500,772652,11386
"NUELEN",323889,19086,48282,5180,519,704,435,97,778,1402800,635062,3579
"KAIKEL",323014,18211,54903,6043,236,590,289,173,559,1674400,958647,1437
"WYZZ",321238,14287,35096,2097,533,482,313,104,832,951500,653568,5079
"PT.C",321066,21337,59821,7629,830,1208,1091,113,951,2097800,702607,3010
"CLIVERED",318133,17452,40343,4805,225,668,292,54,1034,1471100,728894,3285
"TIARINBLATE",315988,7979,28368,4093,198,344,288,20,357,814800,423608,3056
"IMUEKZ",313988,25912,46246,4656,432,993,681,300,2760,1643500,760873,3891
"ONONYMOUS",311522,9988,24983,1624,232,238,104,91,405,870100,441803,1535
"DEADSOULS19",310330,10631,29340,2036,448,454,270,21,1263,947500,755844,3759
"CRAY",308278,15411,30766,2458,555,465,223,191,320,1259200,518555,2020
"FOREFOX",307824,11111,28831,1485,332,441,438,199,468,901500,356506,1240
"WHITEFLAW",306095,18597,38489,967,326,750,532,228,1018,1569000,833038,2030
"MTHL",304243,17555,41815,2854,274,733,762,174,978,1143400,405420,6709
"SCHLEUDERER",303533,15256,49160,1165,333,193,581,551,186,1323000,691690,2856
"CHARLESTONE",302845,12711,47688,1689,326,350,525,133,539,1079200,519746,3146
"GUNSUP!",299689,18730,44828,5288,245,804,621,143,1498,1739900,774695,7805
"PROSKILLS",299039,15637,40233,6512,593,641,420,86,1252,1105100,623013,5030
"BANANA.RAR",298654,17520,34085,3639,334,479,236,247,713,1043599,609829,2214
"BEAUTOWNOUTLAW",296435,27851,39991,3131,243,620,526,549,1250,2098400,721257,4192
"ROBERT A. GREEN",296312,27541,53659,7878,242,755,672,377,1691,2099200,1520661,10551
"MININGBOY1989",296157,14353,36936,3579,286,891,414,45,1058,1061800,382358,3496
"SERGEANT MUFFINS",294985,13233,26691,1351,295,536,431,228,889,1173300,372486,3236
"SAVRUL",293325,25186,42802,2168,230,449,299,589,995,1698700,1317496,3252
"KRAISER",291419,19538,56653,7037,225,349,226,296,834,2098700,1138926,4147
"1LONELYSNIPER",291313,13468,32457,4525,204,625,312,271,684,1129800,721678,4142
"SESH",288808,24091,68613,13264,132,241,446,61,599,1388100,1866656,3211
"ELYSIUM",288302,17460,64891,1237,1528,462,181,34,447,838200,628757,3177
"SETSUNA KURAZAKI",287248,9641,31843,674,496,1168,1301,162,864,689700,180254,4827
"LEWD LOLI",284959,7162,36293,229,794,450,332,351,306,561100,165294,1548
"DYALOT",284588,7398,17796,2892,158,588,178,124,528,777300,281277,2236
"N4P4LM",281535,24156,60636,12412,130,480,368,420,464,2097900,1208818,6130
"YTHIEL",280709,10690,44156,1249,290,870,434,105,224,1065800,827958,2427
"XIANDER",276381,14127,46691,2972,554,212,118,56,483,946300,1001222,1033
"JAY DADDY",275467,9789,32306,2975,445,240,122,127,333,798200,432399,2003
"ZUKKIE",274837,22486,47283,7269,187,514,557,276,1375,1467900,875633,7096
"MOOMOOMOO",272837,15397,60215,10293,168,344,417,109,619,1309500,936611,5894
"KEDDNEX",272394,18494,56439,3033,494,524,789,60,569,1737200,614588,2006
"RADE",271247,20278,52797,6029,310,467,518,316,632,1240400,776988,5687
"PABBATT BLUE",271015,16258,34140,2288,1337,284,203,264,797,1164500,748433,1546
"TRYHARDNOOB",270673,3154,17522,56,630,262,197,35,189,276000,127033,520
"BASTO",269975,15212,41526,4530,201,189,372,76,561,827900,410136,3546
"COMPUTER RAGE",269809,6261,22688,272,335,580,649,55,376,415000,160229,2779
"CH4K4N",269230,12870,44760,1439,907,492,407,277,604,910500,953368,1750
"SGT.JAYNIMROD",268709,16090,36991,2880,254,323,225,191,756,1603300,631643,3843
"11QQ",267809,17818,30385,4574,265,736,707,71,2152,1498000,600851,3603
"OLDMANPUSHTHECAR",267661,9925,26139,2729,239,410,215,163,581,1011300,181317,5427
"PIRX",267434,21230,63056,7899,247,595,827,33,589,1788200,1261677,2687
"WARBRAND2",265062,20340,38410,4058,226,651,461,595,803,1684700,755083,2291
"DAVIN",262029,24651,29548,2154,258,1551,1446,58,3785,1939300,369602,6649
"KILROY",261950,14516,33880,5116,222,451,290,258,733,1530800,542832,4999
"C417632069",259846,18196,37014,3716,404,1028,381,38,1103,1986800,581175,3065
"AZERIU",257887,14730,38439,3652,522,174,108,235,460,898400,381342,3031
"NEFERPITOU",254948,6130,26243,196,1058,231,97,155,134,488300,185009,735
"JOHNAVERAGE",254606,14810,46325,2986,253,282,163,313,351,987000,778590,4042
"SONICG52",254514,14342,47513,3818,370,221,161,199,291,924000,868916,2263
"JONESY22",254266,20406,55992,6035,212,161,312,190,660,1012300,898392,2203
"TIRED SLOTH",253576,12373,34670,724,385,565,387,263,476,846200,579754,975
"ANGRYSQUIRREL",253316,13477,36223,2467,254,232,416,153,425,892200,323310,2398
"GHOSTRONINBOOM",253094,10987,28293,4742,279,453,302,48,519,802200,331592,3919
"MR. REN",248546,18020,42674,5802,283,287,208,559,716,2097200,1211480,5961
"AXPION",247959,11831,40386,4005,478,442,159,67,387,962800,621753,3815
"THE RWR PUNISHER",247172,7498,28096,511,340,986,1007,110,775,525900,139110,4084
"CORIOLIS1128",245221,24735,35817,2712,222,661,770,655,623,1690900,895008,3991
"GIBBS",244986,9410,28664,4176,223,369,320,151,466,656400,708163,2097
"LKJHVC",240000,12010,35986,1508,362,267,296,133,353,808600,431993,1362
"MR. HOPS",239900,19495,53959,12110,162,317,401,171,657,1719800,1112862,6512
"JHONNY NIDEB",239186,11649,24646,2623,370,424,581,334,755,935600,317663,4451
"TREEFORD",238746,8608,30020,3701,189,403,285,121,396,767600,372975,2776
"JULYAN",238485,11543,37705,1235,483,248,341,260,245,786200,587527,2193
"FIRED CEO",237723,14699,33388,2496,176,200,265,343,347,1430700,913923,1986
"SHITGAME",236110,11279,47753,1430,1028,604,872,66,1183,1025000,191343,1576
"CHAINKILLER_NL",235770,18172,31765,4236,274,467,443,232,1730,1391000,416746,4396
"NUTTERTOOL",235597,12766,41509,3993,223,441,412,173,778,1190900,484946,6050
"NIKOLAI SANDROFF",235420,26168,24481,6272,195,628,399,48,2085,1722000,439829,2873
"GANKEY",234554,23796,52787,7318,229,255,447,105,518,929600,813091,4153
"UNIVERSALI",233426,12294,32599,2302,270,411,479,138,961,1004800,676535,3572
"NITCH",232428,9375,26215,2575,465,345,344,103,612,748900,324041,2545
"MR. SKELLINGTON",232185,12260,32104,5321,221,491,464,119,622,915300,471829,2958
"TINGTINGTHS",231530,11330,44796,8389,139,210,358,91,404,936800,997830,4752
"MR KAPUT",229696,19251,28273,6642,262,411,314,56,1429,872400,427916,2581
"TAMA WA NEKO DA!",229319,5090,25656,79,777,157,155,181,185,373600,149686,497
"LIMA",228795,8464,26345,689,411,314,50,100,224,828700,448042,785
"POIDACHI",226244,2931,14467,63,631,178,60,112,107,199700,53786,348
"[JIMMY]",225640,14200,39056,2201,228,181,225,287,493,1033000,703157,3200
"WOLVERAS",225271,11135,30589,3646,368,334,262,74,567,831900,261020,1319
"MOIST CLAIM MEAT",224353,5064,21697,735,326,372,296,70,269,379500,258859,2067
"D3VILRUL3R",223925,13251,25977,2852,311,448,433,220,1119,894000,376111,2118
"STATUTORY APE",223322,12081,26608,1055,1220,374,476,172,784,770900,214242,2126
"AKAKIY",221586,20304,50157,12863,120,735,277,116,730,1849800,1256109,2741
"WAFFARU",221235,6250,18492,1391,347,508,377,170,750,578900,216529,1589
"TANGODELTA12",220456,19465,27656,3048,168,182,283,513,628,1153800,648185,1487
"BLACK RABBIT",220224,14991,38783,1266,474,198,441,142,448,1379500,761584,1169
"EINSZWEIDREI",219518,8604,21167,3135,207,268,178,46,360,655800,396919,1337
"LITTLE SCHEMER",219465,10036,27295,675,487,349,411,210,447,768300,222617,1458
"TECH9",219252,21216,28140,4059,250,301,246,406,664,1672200,546095,2709
"MANPOWER",215485,17846,28599,3442,658,1035,287,33,893,1300900,491387,3877
"BOXY BROWN",215329,19399,48130,6976,240,188,149,344,384,1976600,918723,3872
"MTCNEKO",215287,14532,23054,2466,180,332,248,78,1029,784200,319296,1378
"TURBOMART",215024,8386,33637,2723,638,212,244,44,348,664300,296441,2119
"INC",214921,13544,42821,7650,150,282,319,388,894,1385300,730561,6246
"XANAX",214533,15272,29949,1935,320,354,235,89,881,1307100,644556,1538
"PRVJPT",213781,32531,64507,18708,119,84,255,120,699,2101200,2043600,1945
"PG.AIRSTRIKE",211851,26838,44830,9736,194,344,317,331,573,2097300,384883,8765
"RIGORMORTIIS",211219,17759,25968,3268,173,233,105,278,642,1413500,554829,2287
"AKRYDER2",210930,22552,29868,6502,222,551,337,19,1451,1541100,1090482,3012
"GRIFFIN",210298,10226,30048,2478,246,295,420,98,392,773200,502006,3336
"CHARNOBYL",210293,12222,30720,1052,332,380,396,154,604,966900,759227,1832
"TONYMOLY",209247,10954,23140,1648,339,291,162,59,614,697300,207572,1074
"XAOC",208955,11447,34585,985,728,423,288,92,752,825600,389353,1708
"FREEZ",208727,14014,29939,3070,493,505,123,79,1267,1187600,653577,2115
"WALTARRON",208363,36396,32891,3846,328,504,336,302,940,2097800,907821,3442
"SOUPMCTAVISH",203835,14542,31150,2962,204,407,221,74,807,1115800,536576,2215
"MAKEP",203470,11551,36109,4900,177,376,488,69,1098,1105900,632446,8103
"TURKEYSANDWICH6",203238,14173,32106,4700,256,643,427,95,2028,1144700,512832,2050
"SYAVA",203137,12990,42950,5860,279,246,258,14,584,1024700,594402,5269
"LUBI",202986,12187,30737,7849,189,301,244,178,759,1222600,363375,5435
"TIMROD",202616,11101,34571,2174,199,197,165,241,267,719200,526945,1084
"BOTFELLAS",201609,14391,42506,6476,320,251,467,196,402,1512300,873633,6360
"KJETILZINHO",201356,4649,17291,1699,380,176,96,47,102,348000,132048,404
"KOLONEL.PLAZZMA",199969,10931,30231,1807,347,420,301,47,783,754900,224108,1117
"MR. CHAMELEON",199215,22083,32128,6629,1337,506,219,97,1883,1666900,951169,2482
"MR.YOYO",199031,13503,40915,9648,214,353,351,75,795,1305700,753634,8022
"FIFTHELEMENT",198213,9203,27375,3854,269,361,235,31,461,731800,318194,1793
"MISTR1ADAM",198049,5119,17374,981,263,266,198,85,458,393700,271797,1345
"RELANSCARLET",196615,14428,38948,1562,541,261,337,578,104,854400,567943,710
"RATCALLER",195877,8101,23248,2058,345,449,446,34,559,670300,336628,2718
"ARGONTITAN",195822,12778,37983,2927,248,268,273,116,746,1089500,426950,4292
