"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"JATIMATIK",2131533,68139,219015,10179,436,3823,2853,3086,3433,2113600,3720030,9328
"FLAT CAT",2127530,81640,253383,8980,363,2715,2728,3889,2939,2126300,3034359,30560
"ROBERT A. GREEN",2124313,79947,236137,13352,831,3380,3073,2098,4002,2130900,4797521,27070
"WJSLK",2097397,57100,273100,15472,1073,4604,4116,639,8496,2118300,2841276,23646
"MADNEZZZ",2094047,76292,220766,8286,459,3519,2647,1804,3350,2120700,2669989,18884
"PANZER KATZE",2080937,42337,240016,587,1425,2020,1946,2883,1988,2101300,2691798,6154
"MR. KOLOXAA",2037003,69927,212953,6617,721,3038,1711,1659,2373,2111800,2841147,10434
"TKW",2034587,92643,245014,5536,1036,5418,6506,548,6428,2111200,2644040,41709
"U",2031662,55029,220634,4267,1123,1715,3454,2620,1577,2111500,2628390,11749
"TPBEAR",2024647,48103,161739,7315,1429,2208,1757,973,2644,2108900,2096653,6358
"DONKY",2011822,66632,164647,9832,389,3582,1992,1147,3464,2120700,3025449,21920
"VON F",1994952,72150,247230,11559,595,1367,2732,1393,2964,2125400,4780559,25887
"EVKING",1977963,42081,160824,2267,1335,2297,2245,1457,2364,2100000,949375,12174
"QAZWSXEDHAU",1961660,47783,200679,7644,2267,1163,2393,1206,1573,2113500,2038597,12729
"ZRESAD11",1953367,60043,224502,4082,821,3839,2372,1700,3488,2117500,2581159,7613
"LLLLL-",1948205,46405,274806,910,1315,4269,2822,565,2726,2101300,1348038,8097
"JOE SHMO",1930823,82619,263343,8474,405,2824,2051,851,2026,2122900,2909996,26865
"ESTY",1922377,38154,150907,5531,538,2076,1329,977,2006,2104600,1700248,10972
"SOLOMONCHI",1891116,30901,137444,4639,723,2431,1668,464,3758,2100000,1451591,7184
"CN_98K",1882405,50975,155541,6079,2222,2923,2028,653,2637,2107800,2140579,8682
"STAXXY",1842824,43593,185575,6567,1386,3032,2033,1747,2365,2109000,2102337,10651
"123CABOOM",1839037,103692,204126,16438,5275,2061,2589,1347,3635,2134900,2884438,10297
"TOD THE WOODSMAN",1837135,29400,138114,3518,505,1458,1001,501,908,2103800,1194949,8449
"PAOJUE",1805451,51443,225589,2842,641,2653,1588,1541,2810,2106600,3249461,4852
"KF EZOREDFOX",1801895,30956,144795,794,1666,1459,2492,680,2550,1694300,810275,2008
"MR.MUDE MG",1789112,90242,282113,23926,271,2168,2397,590,4596,2122800,5590759,48788
"HELLNO",1788476,49329,136706,6456,689,1508,917,281,4554,2098100,826886,3365
"DIASHU ZUK",1776381,82974,204824,9294,345,2637,2310,1784,5176,2126700,2711491,22116
"KILOTWOBRAVO",1768868,59422,136348,10774,848,4566,2345,42,5674,2103700,1083852,12055
"MERBLE",1749726,44886,169514,5485,574,2218,1688,1639,2106,2104200,2085137,9382
"JUNKYARD DOG",1743378,52454,211321,16109,314,3200,1951,2025,3404,2126600,3707799,54718
"GHOSTNZ",1739520,56318,174054,11923,555,2509,1784,2171,3158,2113600,2190806,13093
"8286556",1729967,41328,141794,9007,1903,1610,1910,616,2201,2106000,1426821,12716
"REFRIGER RAIDER",1722657,62143,144667,13577,657,3432,1961,387,5263,2113000,1573624,16943
"AWPS",1720596,64091,229705,16960,599,2514,3155,1694,4070,2120000,2635772,26498
"MASSDYNAMIC",1720077,38276,159412,4378,1211,1476,1089,1650,1649,2101400,2060894,4708
"MAYSTER",1719403,24836,120160,1202,2015,1852,1265,651,858,1981000,1241916,5456
"DINGYC",1714089,52395,258833,3468,966,696,1496,4052,931,2109500,1498526,15948
"BIG G",1701848,87200,196614,8484,1841,1510,2999,5204,3600,2119900,3567556,21309
"I_EAT_BULLETS",1665162,54336,178338,5944,333,2386,1581,1320,2407,2111100,2351459,13266
"MADEZHIZHANG",1661646,53138,170677,3918,303,1998,1661,2036,1612,2108500,3024200,6566
"GEORGE STEVEN",1657419,43280,130791,4876,422,2747,1751,1251,3066,2104400,1311393,13998
"PINGO",1647199,93620,198740,11014,1126,5696,1654,1665,3214,2140900,3502901,13380
"CAPTAIN VODKA",1645774,46901,148797,5231,469,2733,1507,803,3525,2109900,1869495,6470
"SUSUYA",1641574,33544,109462,8894,1224,1579,1363,448,4244,2097800,1359947,4555
"XID",1619792,45771,169887,3301,665,2800,1916,626,2575,2104300,3600221,5992
"DEADPOOL123",1592881,50413,173379,6593,614,2455,1770,1296,2115,2107600,2534014,15488
"MR.CHIP",1589535,69130,217934,4669,1652,1335,1415,1726,1807,2102500,2305474,12734
"GREENHORN",1584055,42639,131462,9884,321,2678,1547,764,2400,2110600,2109893,16000
"STESMITH",1575196,60464,187692,2196,606,3374,2283,1215,1601,2104700,1821486,12165
"MIYUNBUYU",1569702,45093,188093,5491,736,2052,1554,1358,2428,2106600,2178156,9919
"WILLIAMIONIANA",1559188,56037,152176,6572,3294,2434,1881,2412,3974,2108600,1552722,8710
"OSTIN",1557954,57762,236366,14166,8032,2191,3698,574,4194,2108700,1532373,18696
"ZARTACLICKING",1553153,46042,167389,6076,539,2628,2261,715,2155,2103700,2418874,15979
"BREWER",1532519,41142,207085,2752,706,550,941,1584,512,2103400,3449451,14956
"DRESRIL",1528710,54287,139941,4843,857,3042,1882,2448,1579,2111600,1252358,7364
"M1213",1525402,60498,148244,4974,486,2115,2367,436,3052,2110700,2511243,9466
"AUTUMNSNAIL",1524718,66304,190332,6969,2310,1421,1223,2742,1440,2115800,2120122,7173
" INK.ZHANG",1521110,61041,185118,5672,533,2316,2719,1001,2281,2118400,2895948,13700
"XZCZCXZVAS",1510691,31230,128045,2335,2082,1072,1124,517,927,2097400,646305,8372
"PSYDROSE",1491459,56435,186884,11793,383,3086,2530,480,3672,2108500,3095215,16185
"LIUCCCC",1483472,54289,158537,11043,1793,961,2370,1112,2797,2109300,1194166,11442
"AKOGISHI",1483224,52582,177747,7472,602,3051,3295,1289,3079,2107700,1889757,26531
"AHERIX",1475659,41313,178177,3031,793,2512,2747,1768,2600,2105400,1966836,19866
"OUTOFMEMORY1",1471768,75798,160971,7198,726,1714,2047,1286,3616,2113100,1891765,9750
"WASUPZ3R",1467488,48705,194521,7070,783,1427,1295,1097,1453,2109500,3677618,7270
"GENEROYALE",1467333,42273,112792,7908,464,2226,2146,309,3886,2104600,1258498,7004
"MR.SALT",1460401,70831,226417,11760,1051,1829,2550,2053,3575,2132300,3338574,26255
"MINISHEEP",1459515,61615,191206,13595,356,1562,2242,629,1700,2109500,2667787,19870
"IRYON",1456142,71737,254955,13022,644,4403,2548,519,1666,2114900,5329791,13433
"EAKING",1454487,32094,125791,1740,803,2281,1723,985,3018,2098900,651159,9814
"BIGCROCODILE",1454062,50426,138960,5969,1027,1603,1650,722,2369,2107900,1761102,6705
"RIKKUN",1449936,50887,131791,6199,1120,2322,1173,736,1551,2107700,2466297,4626
"EASAN",1445068,84354,104798,12459,479,4868,2670,207,11102,2111300,1926062,17370
"RICTUS",1439999,73586,266491,5739,829,1767,2798,474,2228,2104800,2648968,12765
"BANANAJUN",1436236,64592,165654,8552,1118,2919,1846,795,2363,2103900,1803125,6059
"ROSTISLAVAMK",1426674,48643,220857,10489,986,3798,2584,234,3137,2116900,3876731,20684
"ECK",1411953,35448,154832,1918,448,1391,1659,1911,2841,2102900,1966646,9732
"KAIKEL",1405951,51146,175856,11978,354,2319,1098,722,1708,2109700,3092952,5290
"TAIGEI",1402854,26711,112249,3040,6563,649,1426,399,976,2099000,912978,3351
"SHIN[]BI",1401930,52617,75395,1876,405,876,1034,490,3375,2097200,584735,2596
"LIU DA DIAO",1398001,33983,95383,4144,2087,1626,875,817,1297,2099200,984410,6241
"UNIVERSALI",1395734,46675,154307,8216,417,1958,2182,828,4011,2110600,2596342,22638
"E=MC^2",1369877,34520,142420,6472,567,1812,1025,986,2310,2108300,1862423,9253
"JOHNG",1369224,81632,204658,18124,359,1594,1518,1407,2623,2113600,2145531,9262
"XXLEMAGEXX",1368993,36616,110855,8329,247,2002,1233,1695,1580,2107700,1801083,6433
"RUBBERYCHICKEN",1362047,34232,105015,3670,1276,379,441,1884,639,2100300,2612936,4483
"RX78-2",1356286,54185,168264,3152,3149,4012,2442,1518,3120,2105700,1359493,6755
"BEETCHER",1353908,61152,192964,3318,1304,3207,5342,270,6140,2103500,2054036,9689
"IMOMUSHI",1352388,56783,151142,10730,747,5107,3666,1118,4270,2115600,2563550,21334
"CIUBE",1347703,27709,89980,7976,326,1405,1244,221,831,2098200,1035846,7810
"FRIC104",1344694,45524,153526,6085,1279,1869,2436,2100,3736,2104100,1769230,13794
"-----",1314410,42646,162128,7020,692,2108,2007,49,3956,2099700,1381222,12000
"DIGITYIGIT",1305482,41310,111390,6063,679,2021,1273,544,2991,2105400,1677045,5335
"QWQQQS",1301939,40840,168477,5017,1144,1803,2130,534,1520,2105100,1455569,15381
"AXNONE",1300945,33221,108596,6587,630,934,563,1615,1778,2102100,1179414,3585
"ALLAH SHARKBAR",1293734,55270,117357,13398,736,2417,2219,2323,3220,2111700,1125810,15500
"JET3",1286246,70524,182195,10053,322,3941,2567,438,3855,2117800,3093877,22345
"XE-NO",1285602,39888,108097,5820,638,1167,1139,478,2518,2101600,1550879,4059
"ZELI",1275509,60065,168969,13050,310,2530,2055,1623,1666,2108600,2903858,22271
"MK.6",1273479,78066,121757,35000,188,3204,1762,968,3320,2112400,2186636,16704
"NOSFE",1271465,33115,106612,3644,317,2406,1605,1352,2856,2102200,1210257,4847
"ME LXR",1264071,38024,113562,4273,770,1380,1349,589,1271,2108500,1387960,2386
"SPECIALTROOPS-76",1262453,44509,135344,6601,737,1511,2003,1152,2619,2104700,2189858,10341
"TERRANCONFEDERAT",1260658,56161,154263,10956,394,1161,1439,555,2572,2113900,2123202,9166
"WHISKEYEYE",1257212,49678,103811,3758,626,1817,2616,1333,2086,2103300,1389876,12143
"NOSFE 2.0",1253152,29546,116028,1202,672,1912,1436,1796,1687,2100400,966194,3665
"MR. NICEGUY",1251333,40493,161107,5121,783,2349,1715,421,2436,2104000,1812794,12072
"OWLCAT",1248454,65081,102930,10548,2022,4111,2845,8733,4219,2119000,1087131,18550
"GARNETZ",1248197,80126,134615,14773,683,2687,971,781,2984,2101200,1407152,11692
"CURTAIN",1247426,39379,138381,4275,2209,1443,1195,751,1514,2103900,2030483,7804
"R.X",1243912,56740,150281,10510,445,2346,1852,1090,3092,2115500,2134519,21753
"WZR",1237598,57112,159781,14745,819,1157,793,2491,1416,2114400,1996970,7855
"MR. MRRINTAKARVA",1232433,36934,155994,5285,456,1716,1023,991,1213,2103600,3919543,5032
"MAGIACYANOPSITTA",1231686,48356,119663,8246,1009,847,1306,1375,1286,2105500,1401644,7221
"SGR NEVER ALONE",1231660,36722,135542,6942,783,2011,1544,1041,1290,2104100,2038459,9304
"DAJUZI",1230508,38874,185660,2560,973,2580,2558,858,1867,2101700,2190299,7263
"PPX",1229608,32356,73057,7951,390,586,852,609,1441,2098900,745657,6020
"WE ARE FAMILY",1226349,25226,81207,3051,1607,579,792,483,968,2098400,749179,2814
"BURGERKING",1220833,93837,165774,1615,1615,2215,3173,1656,625,2104800,1824359,10308
"MOORSEY100",1217788,31808,86520,4312,1009,865,696,661,1439,2098700,963090,3743
"JERSEYFIGHTER",1216562,35427,79134,11879,443,963,752,805,2231,2102900,1145828,5333
"MR.MHX",1214697,31860,105904,5970,1641,943,1542,2586,548,2106600,932649,3490
"MR. XYZDXYZ",1214081,44912,149660,6757,511,2453,1655,1264,2368,2104900,2198292,13849
"ZYJ",1213645,57311,133109,12392,1104,2250,2406,599,4814,2115500,1676706,13461
"CLIMTX",1212720,40147,128779,7412,580,1303,1233,1805,2204,2103500,1395416,10286
"HENB1",1211238,33565,112750,2941,1185,1753,1303,610,3105,2101300,802105,4051
"DR YANG",1210389,32693,113892,3233,1408,1222,1759,376,1997,2097800,776072,2841
"MANNY GOLDSTEIN",1209916,61401,101468,4936,521,1208,1401,1057,2405,2109900,1357058,13830
"AK15",1205450,59331,157274,11026,339,7860,4263,749,6485,2113500,2480833,28319
"XUEPIAORENJIAN",1203912,54602,63975,10926,176,3281,1840,135,4911,2106600,1330223,12253
"SHITCOPTER 3000",1200506,29955,136547,1344,692,769,1972,882,1108,2099700,1963189,12613
"CH3OH",1184205,42138,100008,4651,265,1418,949,1037,3001,2102100,2016130,8391
"DUANYEVE",1183798,31218,60498,6493,2810,302,709,423,875,2098300,636939,2900
"CODY MARSHALL",1182550,71625,133717,5408,1201,3130,727,2197,1699,2123500,2607715,11464
"WANGCHUAN",1182109,41529,141297,9618,993,1128,1534,750,2450,2110100,1372534,8854
"THANSHUHAI",1178124,21815,102978,423,1994,1178,712,494,673,1475900,919923,1039
"OCELOT",1177216,60785,137771,7346,223,1852,1034,494,3136,2111700,2801172,13581
"CORIOLIS1128",1174332,71975,136548,8996,222,2621,2669,2173,2462,2112700,3252613,14207
"KISETU",1172895,30755,125582,6913,662,1648,1573,255,2428,2098400,1407672,12799
"DRUNKENSEAGULL",1171574,40877,159704,7638,514,1142,1345,549,1567,2104700,3084332,8558
"MR.ZZZ",1171223,47383,184940,8318,552,695,1113,1220,1533,2109300,2949367,18020
"LUOBOQIEZI",1166819,44648,127135,5509,1152,1506,1031,345,969,2103000,790967,2718
"STREET SWEEPER",1165542,20365,78390,2588,452,1242,957,577,1645,1423400,1119189,3443
"LUBIEUSHY",1165282,44567,143582,11001,1512,2879,2078,652,2219,2105900,2105808,19146
"SIR. PAIN",1165096,61651,139824,11883,254,1950,1078,824,3944,2112800,2222414,12548
"MISTAKILL",1161314,45463,122355,10680,280,1613,1075,956,2429,2110300,1580738,7009
"MIRACLE",1151873,41977,147154,8297,872,2238,1970,228,3333,2108100,1551182,7902
"FALLOUT",1148780,56997,95478,9945,300,1613,1521,2864,3600,2106400,1400791,5780
"MUKAIJIMA",1144336,69281,226404,50081,181,2422,2030,1636,3324,2100100,2499036,68557
"MH317",1140341,60008,143534,8387,2027,2244,1415,1468,3388,2110300,2075061,9500
"SRS_SCIENTIST",1129994,20387,60357,7584,627,974,243,246,313,2097500,821904,3036
"5DH",1126656,31152,110509,7179,1000,1542,1621,1078,1492,2101500,1216369,7155
"JYK",1124481,33766,105590,8556,814,1708,1229,194,1311,2100500,1109119,6327
"GUIGUI",1121197,26330,89885,6051,926,866,1810,740,2175,2099400,579492,5195
"TOPHAT",1117538,26981,94295,4670,428,1662,766,598,2450,2099800,1269427,4046
"YILAN",1115927,25522,72746,6458,2116,394,1005,362,1002,2098200,669187,4748
"DARKYPWNZ",1113711,33789,103340,6826,377,2244,1923,478,3235,2103500,1436952,10165
"FREUDS CAT",1113674,45152,129987,7565,436,1623,1403,1566,1692,2109600,1593847,17541
"OMAR MILON",1098074,46047,92989,6421,487,1007,1712,1401,2773,2104700,1122006,6562
"PRVJPT",1097063,116263,241853,57375,227,412,1267,979,2720,2127400,7718223,9451
"BEAUTOWNOUTLAW",1090987,83276,122474,5453,1061,3053,1921,997,3750,2110300,1983042,11001
"BUQT",1090463,28315,93967,4035,525,1756,1439,447,1565,2098800,1084042,9952
"ANONYMOUSLEGEND",1087611,23321,74480,1790,2000,534,629,678,536,1988400,716012,1582
"SRS",1086090,22619,68352,7189,584,1075,332,141,524,2097500,927056,2084
"STAIN",1080001,17416,49188,4407,526,1845,767,96,1465,1848500,681360,5119
"HIDDEN_DRIVER",1076833,15765,61830,4407,287,1194,989,69,2395,1298500,907419,4453
"ZHATIANGOD",1074918,20776,51609,4695,1311,119,454,59,1057,985900,283801,992
"DKFLA2222",1072106,45068,180193,12023,326,1281,1017,276,2037,2100900,4245797,11926
"MR.9527",1068496,44424,101232,8341,2987,1394,1599,862,1922,2103600,1137481,5891
"LEMONPOWER",1060039,36166,110627,8406,714,1569,669,74,1239,2098900,1322915,7579
"CATEARORIGAMI",1054257,53119,99902,6111,785,1208,1434,2158,2025,2109600,2649087,5350
"CRIMSON PIRATE",1053465,49423,156672,5820,964,1045,571,1881,910,2113100,2814666,6025
"KRAISER",1052991,51467,162334,12010,383,1230,894,1479,1997,2113000,3181160,10180
"LUA",1051926,21963,103311,4962,1034,971,492,14,1003,1346500,712677,3105
"[CN]MEMORIES",1051658,43986,97306,4902,970,1439,1626,762,2695,2105100,1122971,11834
"CENGAY",1051318,5297,47904,62,891,555,463,22,647,361100,118004,412
"ZEPHYRANTES",1051127,16053,71630,3326,527,1055,638,43,1318,1626600,687091,2655
"BARON_NASHOR",1048126,18279,107478,2975,6690,284,456,305,577,980700,702064,1426
"GAIJINSAMA",1046798,37950,125751,4438,1337,681,1252,1360,902,2102400,1389528,5005
"PANZER VOR",1044045,27897,106055,3298,882,2986,1166,103,1946,2099200,1093913,7408
"MEANTRAITOR",1040327,57475,144402,13086,463,2259,998,1360,914,2111900,2343264,6002
"FACEPUNCHER",1039664,34034,119585,9070,299,1533,1708,606,1274,2105500,1164087,18689
"YAO GUANG",1039268,38976,138667,5847,687,609,1124,1283,856,2104000,2496959,5960
"TIAN  GUO",1036477,41007,149576,1143,1875,1165,1715,565,362,2100500,1145802,5941
"LEGIT",1035354,35347,103508,5351,1290,1793,2220,404,1713,2102900,1595598,6890
"SCP158293",1034961,33070,127626,4827,824,1384,1275,337,1618,2104600,1461697,11416
"ZEALOT163",1031376,44698,111897,10185,761,2859,1829,514,4072,2106100,1110408,8129
"QIYUAN",1028602,51356,119314,3806,491,1121,1038,162,2000,2098900,3184567,3582
"KDDI",1026906,14238,77772,423,2545,1010,694,254,881,1145600,648649,1585
"GAMESS",1025353,29103,60304,4621,3472,304,879,551,1078,2098800,622205,2217
"FACEDOOAZE",1022537,47533,144736,10456,450,2171,1939,489,2170,2107700,1884526,11089
"EEKYO",1020804,52292,81424,6822,638,1312,1214,716,2653,2103100,857359,4623
"UMP45&9",1015414,29407,126180,5512,726,1421,2259,449,1132,2105200,1564467,7394
"NICE TRY",1012835,13388,55605,3939,999,272,184,267,282,958900,342062,2582
"IMUEKZ",1011470,60151,98880,9935,432,2919,1753,712,7442,2106000,1560928,9733
"MINOR SETBACK",1007167,45308,154452,726,1642,1010,1126,1279,1495,2098800,1812899,3285
"FRIDAY",1005984,42823,137179,3514,445,2472,1295,1142,2889,2106800,2611722,6462
"UNDERSEER",1005340,24047,68983,4781,323,1435,1382,380,2060,2097900,740950,5254
"TALKINGTOTHEMOON",1005326,4849,28981,455,1524,84,228,42,163,261600,109362,719
"OFFICER1234",1004587,47826,120190,5249,2851,1285,1330,2091,1434,2105300,2121462,4912
"CARLO",1004444,35144,85358,4282,471,1370,878,510,1561,1921600,1125628,8877
"SGT. SWAYSWAY",1003581,38969,114158,5328,355,1741,1909,1164,1862,2106500,1254874,12522
"DREADNOUGH",1001810,20334,76152,2553,381,1373,765,408,1590,1727500,1036200,9524
"M202",1001758,8763,69604,550,3546,385,894,396,216,638700,321465,1432
"FIFTY FIFTY",1001497,34465,122525,10043,407,1154,1490,365,1973,2104100,1273152,12403
"TAR-21",1000857,16442,91354,724,3612,796,637,634,539,1772700,1164975,1580
"PRIVATE JF",1000000,15467,50249,730,777,781,516,652,952,1190200,401928,2384
"TOBY15",989662,26469,112036,6579,508,638,631,1247,798,2099100,780847,3111
"ELYSIUM",983919,45439,192683,2977,2021,1123,735,245,1217,2099300,1691751,8295
"UNKOWNERROR",978583,45399,125396,6120,263,1182,1731,1991,2809,2106200,2142500,14047
"=_=",966161,52967,143149,8382,511,1066,1956,1636,4254,2104000,1620549,10691
"CY@",961422,33675,71659,9453,3980,1444,804,22,2226,2099700,729559,7266
"XIANDER",957299,34647,151777,4424,587,1021,1007,743,1265,2099200,2979000,2746
