"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"HARRIFIED",92121,4796,10523,1328,305,36,50,102,171,357800,154314,1206
"ELECTRICMIND",92065,5503,16959,774,487,114,329,147,304,518700,176060,1123
"LUKIG",91947,6108,9126,1371,234,31,119,415,233,457800,138357,505
"YELLOW FIN",91883,4266,13721,934,281,147,127,112,69,370600,213087,825
"LUOKE",91779,4880,14805,477,752,157,66,95,326,406400,70134,479
"YUEXIADUZHUO",91755,8230,17342,2912,92,19,65,160,101,681800,368613,947
"BIGBEARER",91619,3986,13054,2111,647,31,105,98,84,339200,187936,807
"TACO SASQUATCH",91607,6704,21028,2926,171,107,202,52,216,555300,263536,1560
"NOWHERE",91564,3004,7259,1008,205,138,127,18,173,196900,45877,593
"JOEY HASHBROWN",91560,10459,18815,2965,172,51,87,61,364,712500,507756,717
"KROGAAN",91537,4857,9295,1424,152,159,81,13,403,383200,133751,1947
"BUTCHERAWM",91481,5935,15910,1837,315,171,144,68,227,421200,183671,1549
"QICHI",91474,5915,10916,2288,89,28,103,128,195,422200,208327,1854
"HALO117",91399,5406,16638,3284,212,56,159,142,125,578600,258518,2077
"FALSHMJAGER",91346,7285,19244,4759,134,110,105,23,163,555500,242127,1851
"JAMESXC",91279,7777,15498,2020,151,142,183,122,433,635300,339961,1155
"QIQ",91275,6497,12802,1458,261,193,173,22,394,432300,181656,1497
"TW_XIA",91259,4314,7050,709,262,12,56,25,92,216700,45926,191
"DARK_UGI",91074,4741,12759,1192,222,415,132,16,342,359200,201227,2244
"NARRI",91021,4637,13381,1148,249,135,107,131,245,436900,184923,1852
"MGREAT",90921,4688,10278,1186,149,170,87,64,227,344100,120916,1059
"KEVINDT",90796,7797,15409,3548,107,188,126,62,407,620200,280102,1608
"MR.TGB",90780,5608,16870,2269,247,54,189,139,326,528200,271400,1000
"LIN233339",90774,6986,8585,4263,129,145,245,42,669,603000,157763,2014
"DA XIAN SHENG",90770,5841,15036,4071,95,65,170,95,317,531500,284348,2515
"JOHN MACTAVISH",90722,5358,14358,1271,166,57,225,51,106,430200,325943,513
"VEXEDCOCONUT",90624,9494,12197,2934,119,136,168,56,206,761900,172507,2194
"DECODE",90618,4106,11824,1140,429,58,61,2,176,331700,76436,880
"MR. GREENYESTMAN",90617,6300,4590,1140,177,53,53,13,357,268600,75534,260
"WTFWTF",90613,4853,13091,2253,135,100,218,236,208,420100,190362,907
"SLOYVE",90519,8185,13300,2560,190,131,154,37,478,607100,213420,1354
"VITAMIN-Z",90422,5387,10011,1137,291,58,145,153,247,442500,235480,888
"YOUOUXIXI",90402,5623,8972,1700,344,11,85,42,172,347800,209043,171
"LIGHTHOUSE",90367,6761,13756,5518,99,320,378,3,517,556400,240711,3295
"DRAGAVX",90328,10595,15203,3854,136,346,174,132,641,1096800,351932,2647
"WO YOU GUA LE ",90286,6294,15440,2225,93,90,187,257,87,606300,125593,989
"COINMOUSE",90275,4565,9782,1063,200,34,62,123,143,367000,150464,507
"SNOWY  WIND",90268,6672,4420,1435,68,29,34,31,307,294300,118727,636
"/CASPER\",90205,6381,17505,2139,139,46,44,106,176,547500,297478,2125
"SOLID.SNAKE",90167,2504,9834,31,470,141,64,20,123,235900,111552,313
"CYBERHOLN",90123,6726,16349,2368,198,106,164,55,104,700000,344376,1405
"KOKORO_0",90115,5639,16794,2072,248,49,79,215,91,587800,451911,824
"ANONYMOUS",89998,6677,14474,3862,136,155,66,129,321,593400,258154,520
"KENNY87",89989,10802,20294,3318,210,50,48,30,547,832300,425122,458
"SIDESWIPE",89969,3939,10951,1290,117,178,160,98,299,389000,196903,430
"BUD",89914,9130,10330,3157,162,169,144,32,641,549100,155555,670
"LLLLLKKKKK",89887,4146,12454,3247,84,56,142,109,182,459500,125258,1072
"MR. QIQI",89851,3643,8775,594,303,106,123,69,185,257000,105281,523
"MONKEY9018",89823,5301,14713,1031,159,40,141,96,233,508100,363500,991
"LARRY.ACCOUNTING",89649,8751,14259,3827,210,38,220,158,487,659500,197071,2284
"CUPLORD",89606,6438,12403,2057,200,130,100,70,198,591300,257262,652
"HOUSE123",89577,5234,11725,1451,177,74,198,164,172,507700,185387,1651
"FISHBONE",89538,5630,15069,2991,132,152,180,3,299,432100,256186,613
"SOLIDUSKAZ",89523,7753,18736,3311,181,171,126,12,362,719700,371850,1661
"STRANGELUCK",89502,9226,14159,2458,125,8,61,260,250,818800,361939,248
"GNGSTRPENGUIN",89468,6340,14505,2684,193,138,240,116,303,457600,249412,2119
"ZHENG1979",89438,9408,15522,1878,159,20,57,252,194,612100,283457,3374
"A.K.",89438,4317,15118,919,165,83,122,206,191,340200,193110,2201
"OPTIMUS CRIME",89309,6568,20336,2619,249,59,89,53,356,517400,156771,843
"JONEAU",89292,5116,14218,1537,179,139,86,93,263,436400,198622,802
"YOGURT JONES",89284,6981,14185,2744,140,59,89,198,170,680100,129220,1093
"MURKOFF",89230,6460,11246,2184,203,118,393,138,269,428800,110416,589
"RPG.CAT",89213,5315,12453,1947,244,212,418,62,495,477000,112976,2279
"GAMEBOB904",89167,18606,16255,3821,111,305,228,19,907,1414000,185993,3467
"SHALLING",89023,6218,12389,1030,181,275,159,58,228,515500,135578,1345
"MR. ZURICH",89017,9916,14601,4879,184,17,111,82,469,866800,349415,3443
"EZIO101",89008,6364,19071,2811,197,10,142,83,224,505000,330347,1340
"SHEN.QI.DE.HAI.L",88981,7180,6608,1076,123,29,71,43,236,319300,86422,1078
"DOMIK",88971,7026,20160,2314,184,139,115,63,225,542300,319537,896
"WULAWULAWULA",88937,5227,1324,301,109,116,118,8,185,71500,15267,223
"LEONSH",88861,5830,15298,1688,167,126,112,97,288,421900,152791,1580
"F=MONSTER",88856,7440,15163,3209,122,113,107,178,358,785700,220278,2379
"MR. RIFLE",88849,5066,14199,1675,153,115,116,65,319,422400,331062,1184
"ZAHA",88848,4226,13366,1713,191,9,42,17,164,338300,161527,405
" G",88847,6388,9596,1980,75,42,19,104,278,469200,248745,279
"HC",88812,5580,14756,3655,65,62,54,111,346,482700,228082,2169
"NT TYPE",88671,4756,8784,1200,458,48,117,37,280,392700,130209,489
"SPARKER",88635,6708,15653,3533,146,122,308,37,317,504000,314736,3137
"XIAOHAN760",88588,8781,15669,1042,493,14,142,189,203,587200,196612,767
"KAUDIA",88518,6635,10650,1194,132,58,75,326,417,455100,234821,1199
"_HAAXXX_",88494,4615,19387,3147,123,21,147,60,278,388400,199336,2422
"KILLAHOEPP",88475,5890,17199,3860,160,67,101,106,280,489000,337773,2138
"XAVI",88451,5316,9295,820,136,50,83,132,212,411000,103802,274
"ZDRAPOK",88411,5225,12215,2305,248,29,184,42,259,509700,128444,3846
"FISHYFIRE",88356,4363,13903,1542,140,73,78,191,61,425800,171677,882
"BADKID",88237,7883,15916,2171,169,185,238,62,279,565600,163299,1746
"DAY-BOO",88122,8553,13110,4712,267,82,168,18,568,560000,315405,2523
"WASTELAND",88044,7407,12597,3425,125,111,136,89,352,680100,189843,1501
"HCH???",87929,7232,14126,3039,179,85,63,196,172,831600,301171,1316
"KUAT",87708,6838,13067,3517,122,21,79,281,221,693700,326483,2386
"RAVAGES12",87576,7834,10821,1413,104,94,111,137,367,493700,202369,1729
"UJI",87569,5007,7007,1406,198,154,79,64,460,470900,116744,1260
"XIHUANLIUHONG",87539,4910,15074,1282,328,76,121,30,189,349900,253550,891
"MRVONHEIM",87492,5841,17244,1289,187,46,49,138,183,418700,378650,1720
"ASAGIRI YUU",87475,6267,11170,503,185,80,52,260,118,665800,153769,434
"IOI",87452,4299,15091,2397,487,15,51,117,81,381500,279091,874
"MAXIMUSMARIDEUS",87366,5575,7348,1227,90,9,46,12,299,295100,159721,419
"YINTAMA",87328,8108,1855,410,98,455,81,6,195,107600,21067,681
"KEMREN",87242,6047,15821,1704,167,74,62,34,310,475000,330480,903
"KONG DIO DIO",87175,6969,13268,1210,218,51,254,357,326,582400,232341,1811
"OTHINUS",86969,5196,16231,1065,365,121,181,25,111,414100,130109,766
"MR. GREEN888",86967,9587,19914,7570,74,90,57,189,430,900800,493957,866
"MR. GREENLEGOPOO",86925,3736,10108,1239,149,145,106,1,110,344700,234948,747
"IAM11HAO",86911,9947,16248,4942,219,30,137,223,258,867200,350739,1267
"MINIMIX",86888,2284,7860,576,157,107,38,61,108,208600,115230,693
"258KRAKEN158_258",86791,8541,17622,3387,198,263,333,91,482,799600,299962,1958
"WEED SMOKER",86778,10564,20336,6338,257,211,230,32,540,939300,512065,6140
"NICK2495",86757,7691,15078,3962,201,281,158,171,462,670600,246028,1596
"MEDIC ",86751,4763,10222,879,611,108,134,245,162,409800,112370,790
"MONTAGNE",86721,2439,9915,577,200,75,30,17,69,222500,165700,866
"GENRIT",86653,5697,11757,2288,173,123,83,67,149,468100,108306,562
"SBTHERE",86649,5725,14758,2361,110,103,120,158,200,586600,267947,1764
"BLACK_MS",86627,8969,13392,2150,137,173,264,185,497,799800,241335,1771
"TANMAN956",86604,10965,11504,1773,178,114,138,74,572,728600,216178,704
"FANG12138",86463,11860,11683,6006,79,150,242,326,216,1258000,229260,1489
"WELLINGTON",86461,5578,13511,2774,90,126,248,35,455,556100,274257,1766
"ASSWHOLE",86441,6761,15530,1864,187,95,56,42,183,589400,260262,1047
"DR. DIXKOHL",86417,7032,10840,2667,104,127,132,25,473,523600,163122,2236
"BRAVEHEART1776",86408,7190,17257,1824,165,53,133,138,187,523200,127878,752
"LSL",86379,6707,15099,577,243,33,72,177,135,521600,215226,547
"361348817",86293,6433,16823,2253,146,114,188,28,311,505700,256016,1697
"POULPYNATOR",86274,3577,11275,1767,150,58,116,25,146,291400,109682,402
"ZIZHONG ",86211,5554,16636,3230,165,2,40,346,40,506300,422370,609
"CALYPSO",86171,3301,11651,258,343,69,47,24,46,232300,110095,349
"ERREUL",86155,8118,13646,3980,87,44,101,58,228,544200,340631,651
"XIAO GUO",86117,5554,9304,1649,137,73,61,6,507,398800,126985,571
"YU19980430",86107,5340,12598,2331,159,135,149,42,282,484900,127822,976
"KHEAHEO",86101,4794,12386,2031,207,116,207,118,214,427000,189909,1123
"NM$L SUNDOG",86061,8546,13725,1742,243,215,141,62,434,633200,214492,767
"ACHICOS",86008,6506,14486,2796,273,91,130,58,372,515600,228453,878
"LOWNAR",85997,6148,13392,3162,132,92,104,181,116,588700,212686,1077
"NYCTOGURL",85924,7970,15982,2134,135,82,89,66,297,512000,312524,1474
"MR. GREENFORD",85923,8207,12325,1992,89,202,190,20,536,644400,241775,1739
"KWAR",85905,6208,16098,3052,107,79,120,206,159,527800,272465,2523
"LMARZEL",85707,6337,14291,471,246,202,156,151,407,561600,104898,502
"YOUKI",85681,3919,12918,1237,151,74,65,102,119,373300,170177,811
"BP-WTH",85623,7068,13868,1486,223,82,135,94,335,544700,339026,1137
"DIEONE",85528,5388,10639,1916,159,41,86,91,186,350500,188538,788
"WORLDHELLO",85523,6699,13235,3010,160,100,196,57,283,570700,145217,1019
"MOJA",85466,5204,14372,3194,193,108,168,94,258,454400,214542,611
"D.A. BEAR",85409,4058,9855,778,219,125,92,52,256,291400,200491,956
"AUDITOR",85366,9640,18638,4651,131,99,89,255,285,690900,386941,3434
"TAO",85306,5778,14761,1507,167,29,89,64,112,574900,318015,916
"DANKSTER40",85224,3891,10431,1369,138,41,76,23,135,293800,255037,546
"LT.BAKER",85207,6180,18120,3225,77,57,160,65,159,513600,436806,661
"A MAN123",85202,2214,10748,346,368,169,114,71,152,190200,97978,805
"LAIB76",85188,6565,17778,2529,208,126,133,56,285,615400,397334,2805
"FATTER CAKE",85180,5343,14184,2664,83,28,184,33,155,459800,216848,473
"HOZ",85150,6824,21500,2346,181,40,130,33,219,569100,591409,2488
"LANTUS",85134,4670,10597,1118,314,49,39,145,155,325500,166917,1157
"MR.JUE",85029,7110,11618,2444,123,100,90,204,342,739400,238049,1025
"EXELAR",84891,10840,20414,5556,145,86,107,127,373,712800,546977,2333
"ETERNAL EARTHNUT",84722,10422,11264,3489,100,107,109,427,346,901300,219815,1166
"LISUYANG",84671,5887,12669,2248,150,84,155,110,219,586200,283941,1971
"JACK117",84642,4855,16017,4120,104,36,211,121,197,472400,271339,3862
"MR. EFEC",84474,6195,15348,2342,917,15,64,194,42,527300,249878,718
"OUTLAW",84436,5294,10252,3925,82,156,164,59,306,558900,149756,3307
"COMRADE WALTER",84428,9635,21980,7198,73,128,91,115,562,753800,366559,4746
"BOTCHERS",84421,3655,12659,465,157,63,55,223,69,381700,220235,886
"WANGLEI",84382,4984,11892,1147,164,53,124,112,347,427000,226164,609
"GOVERNMENTSUCK",84335,6506,13273,1654,104,85,90,195,231,560900,206763,1894
"GROUDEE",84227,4370,12443,379,688,35,120,160,99,280900,158721,536
"TRENCHENGINEER",84216,4654,10590,2478,119,101,121,66,168,358000,173313,1097
"YANKEEBLUE",84208,7964,18530,4004,77,41,139,4,109,491300,64691,270
"MIDNIGHT660",84199,9577,13919,6912,124,81,119,176,868,947900,298509,4682
"VINDICATOR",84190,4590,14119,925,173,118,157,60,161,488400,223723,516
"MAYSTERNEWB",84183,1237,4991,74,386,75,45,32,120,88600,109483,199
"VALKERTOK",84097,3299,10216,1772,127,173,160,28,319,300100,101126,769
"RUNEEIBERG",84089,5801,18363,3783,123,75,123,10,168,447700,282293,1390
"JJ",84047,8744,16438,1483,259,156,281,36,263,745100,218341,558
"EX--GA",84004,6297,14528,3689,96,110,113,133,456,613700,282214,2290
"PHINEX",83958,6010,17053,1682,194,105,323,49,297,500300,238465,604
"JOJO666666666666",83859,5073,14821,2426,573,25,151,67,200,440300,251177,1280
"R_C_A^",83842,8883,17751,2313,202,65,87,92,189,613100,304887,1291
"MR. MAKARV",83803,4851,7235,581,190,66,59,62,213,332100,84458,202
"MR. GREENJACKY",83795,6743,18037,2959,148,46,109,72,187,559800,401152,1897
"YAPPER107 ",83791,8729,15048,4192,155,127,88,67,237,940300,325251,1866
"MRGGO",83784,8345,8107,1341,121,93,107,59,315,504100,168546,473
"GIMI",83710,8322,12917,2094,104,9,96,73,340,604400,298934,998
"BLACK*JACK",83666,4027,10096,636,164,167,360,71,214,291400,124034,1744
"XIFANCHEN1",83627,5865,13337,912,151,33,103,79,108,574200,167208,709
"GROS_BIDULE",83523,5522,16361,2186,119,34,319,154,191,481300,195859,3516
"SILLANO",83515,6865,10879,1580,185,296,114,24,238,474000,63775,881
"ROBOTICHUNTER",83458,5562,17373,2954,128,50,37,147,107,455000,453251,1664
"ENDREDLITTLE",83443,4765,8316,2370,126,105,118,73,296,387700,296327,1752
"LENON",83438,7130,13959,2153,138,92,138,110,549,568900,151539,1110
"FOXSS1234",83419,8060,15253,2660,122,44,157,145,272,721200,395856,2365
"TEZZY17",83333,4820,11585,1076,134,67,50,133,220,331100,289837,1055
"DOGAWESOME",83308,5848,13210,3522,119,92,137,141,306,518700,184045,898
"*!*!*",83299,471,5558,3,1571,5,15,1,0,14700,4708,252
"MILITANTFASCADE",83296,9812,15165,3262,216,74,150,77,278,635100,177789,1587
"-=RIP=-",83248,4968,13230,535,184,67,72,163,98,437900,199778,934
"AS_FLOYD",83219,5531,14637,1248,543,109,147,131,231,622500,55579,321
"BIBOULLE",83195,6737,13522,1594,120,99,187,51,367,412800,156758,932
"SBBBBBBBBBBB",83189,7033,8993,1753,154,76,117,462,153,582100,121420,335
"ZHANGSANBAO",83158,4043,0,43,0,106,1,0,305,3400,598,12
"PONPATAPON",83151,5905,18653,1253,188,13,41,53,125,499200,471136,622
"RON IMPERIAL",83118,6165,11086,1975,150,42,88,140,184,491500,219689,1583
"WINDSKY",83098,5875,13290,1567,178,131,79,90,125,590600,279776,1181
"JYF",83097,5626,16390,2274,119,25,102,130,253,497800,354131,991
"XDZERO",83031,8850,16312,4191,149,332,69,68,200,720300,246811,1511
"HOTCAT",82994,4208,11440,2307,549,65,261,117,183,388400,225823,894
"MIAO",82895,3374,10064,1193,330,34,111,72,149,241100,152239,855
"SMOOTHTROOPER",82842,6845,16561,3294,121,86,100,87,177,550100,363688,2014
"BURNY",82796,9774,21922,4366,184,201,96,7,325,860000,540188,477
"LUK",82777,5352,13352,2825,135,143,334,54,261,475400,151312,1301
"BOONIECOLLECTION",82711,6363,10710,994,146,62,74,37,244,405000,244270,687
"MINI METRO",82692,4486,8737,1694,70,66,106,46,254,297600,129327,935
"KILLER INSTINKT",82670,3606,11860,1143,159,119,163,24,250,306700,227105,1634
"CATSSONOVA",82580,4219,14010,3410,98,159,165,36,316,410100,238871,2635
"DANLAN",82558,4927,12458,1604,170,45,138,104,313,318500,240224,969
"FORTUGA",82545,4845,15204,2181,93,181,214,42,253,478700,193210,2432
"MR. NOOBNOOB",82538,7074,12237,1681,362,39,137,264,176,460200,151275,296
"QINGFENGLIEJIU ",82469,3741,13021,1078,166,22,204,90,184,286600,222689,740
"THEDARKOTHER",82468,4206,6114,1621,223,118,65,51,224,316900,82948,252
"BOUNDFOX",82397,4092,6626,1113,104,23,70,38,201,230700,135779,464
"KAEWYDUTS",82297,4002,14067,1378,230,26,34,112,123,287300,146506,668
"AHREJL",82241,6924,15868,2603,204,126,190,48,392,491600,330314,1137
"WORMWOOD",82227,8449,15577,1238,113,62,62,220,236,610100,347510,1394
"ERDEN",82223,4419,8862,846,225,60,120,67,217,258500,93920,776
"SIR EDWARDS",82169,4540,17691,2985,147,36,68,32,151,359400,300072,933
"BOONE",82127,3386,8866,1188,143,230,155,24,168,315600,97974,974
"ETHEADER",82102,4037,9895,2022,171,66,171,72,221,360800,164882,1257
"MR.COMMANDER",82051,9284,13814,3906,143,148,383,41,614,793300,169388,2525
"EMERALD",82012,7605,17343,2901,160,217,192,37,427,594300,290306,1296
"MORRELL47",82011,5816,17406,3540,179,22,76,17,148,480800,158849,1561
"P.K.JOHANSSEN",81993,5628,17505,1570,616,53,91,25,184,353900,146460,319
"KOISHI",81952,1592,7327,54,554,47,61,32,48,125800,40096,216
"RICK 85",81944,5283,11393,1691,165,66,149,34,334,417700,151905,1309
"1TULYAK",81941,3738,12984,3614,177,17,52,123,119,370000,219608,993
"GAMW",81914,8364,15838,4034,227,84,92,68,183,907900,225896,962
"DARKTASH",81904,5592,15760,1720,218,190,137,71,199,455000,210256,1308
"SHERPED",81895,4320,12248,2173,87,169,171,52,331,398800,161127,2441
"DEM0NMECH",81734,5379,12217,2529,155,64,111,102,256,469100,216654,1805
"JELLYMAN233",81666,3462,12975,1098,314,20,48,113,123,303200,219079,941
"STICH",81642,5077,13392,1621,118,154,100,67,129,425900,276964,589
"MR.CHACHOU",81627,3703,9096,1408,167,78,77,55,142,236300,156547,741
"AZURAK1",81596,3459,7841,2120,147,78,79,27,272,277100,110547,1156
"GUTEKKIT",81572,7953,15077,2715,111,68,125,107,232,682100,260144,1546
"MR. TEC",81533,8596,14798,2102,95,75,142,170,233,899300,546319,1695
"ALBPG",81464,3786,13873,1444,188,51,242,29,218,354100,144522,1878
"WYY012",81460,6267,13920,2539,182,147,109,69,129,587300,219157,737
"GEROW",81452,8815,15086,1499,201,241,188,99,410,869200,342204,2291
"STEVE451",81398,609,3896,26,2467,18,19,3,28,35900,5311,79
"CONNONFODDER",81391,5310,12797,3167,104,116,71,132,340,446100,170177,1726
"NEWGUY",81375,3246,8061,1042,102,88,127,86,228,251200,112427,1142
"PICARO",81347,5387,8906,781,114,66,75,266,139,397600,219537,528
"DOCSSY",81308,4912,13491,2573,277,130,81,43,194,391100,326174,1342
"COWBOY_CLOUDY",81218,3194,10025,837,633,21,83,74,127,286400,90556,434
"LORD SHETQUAEF",81159,12650,20788,5783,224,57,169,17,168,603400,377255,1388
"CHICKENSLAYOR927",81069,7013,12886,2399,225,170,140,101,275,569300,237057,1029
"SQRJ",80866,3888,13504,1163,245,161,144,85,217,390900,154158,1789
"JMAN86",80820,7629,16199,3743,228,126,120,32,450,586100,194100,758
"NILB",80669,4468,15626,2036,154,131,110,37,170,377600,364829,1641
"MR. QK",80595,7345,12858,2106,148,44,69,306,57,782600,213062,917
"ITZA",80523,9408,15406,5140,70,202,77,40,598,670300,273098,2389
"$$$",80493,4512,11904,1591,185,37,178,58,288,342800,187289,2245
"ISTORIK",80486,6470,20256,5186,63,98,166,137,328,561400,480808,4480
"A193",80484,5325,12531,3697,156,30,95,575,73,577000,323504,1075
"BATASKO",80475,6659,13013,3468,131,259,322,101,568,474600,277210,1788
"MSSC",80456,4385,12647,602,285,72,114,148,157,341100,103184,620
"JB365",80424,5443,9134,3016,147,78,159,16,485,496300,105986,1036
"SLAVEG",80413,4912,13653,2668,99,92,275,2,283,425600,252622,2598
"PLAGUEFULWINDS",80406,6021,14253,1829,273,203,158,69,241,534700,264583,1369
"MR.JY",80401,6636,16188,1184,183,16,27,31,164,569500,246891,922
"DUREN13",80379,6786,14355,3079,153,30,52,236,98,738300,211050,950
"REZ",80375,3884,7672,79,424,212,151,53,123,378600,141318,1069
"ZEMENTIX",80241,6185,12504,1446,111,42,59,102,101,388000,215849,1218
"TDN",80241,6368,17742,2827,206,362,331,8,705,509200,421533,1777
"(QAQ)XIAOSHIYI",80228,6421,11332,1214,164,52,60,50,252,517700,207537,195
"BETA",80221,4581,9644,1693,154,175,194,25,225,382500,105305,1577
"MR. CATGG",80214,5532,11965,3671,323,27,144,58,330,426700,141309,1140
"RACHELRACHEL",80145,6743,12678,2278,98,106,116,218,331,511800,195531,1518
"KRESSLACK",80140,5640,13532,2383,164,198,210,50,395,502200,156884,2485
"NINJUN",80140,5132,16869,3056,118,30,107,44,164,440300,220377,821
"KUGUALIAN",80087,4790,11333,1208,440,24,70,41,165,377600,106562,576
"VILENT",80078,5944,15281,2317,127,76,179,11,281,404400,333965,1478
"CADIAN-PRIME",80063,5094,12852,1501,127,110,266,55,304,469400,213022,1921
"MR. SUEN",80046,5626,17107,1935,274,119,108,41,465,451300,129831,284
"MR.EF",80045,5070,9926,2576,85,24,172,48,176,391500,287558,734
"REHE",80039,5085,14054,1479,176,34,71,138,98,394400,278742,813
"LOLI  ",79932,2753,12690,622,404,150,58,47,217,247400,124065,462
"MR. GREEN SKIES",79847,5857,13000,2130,109,166,187,73,396,485400,218577,2477
"!!!!!!",79824,6313,12700,2836,82,49,86,58,207,487200,193713,1801
"HELLRING",79801,5145,15552,2058,157,41,134,36,164,518400,251859,1227
"NILZZ0N",79770,5831,9185,883,251,63,107,105,310,380500,158533,562
"MR. GREENQFE",79692,6201,8570,3151,246,40,144,41,338,370500,136532,765
"MR. ZZXZZ",79666,3983,13425,909,140,36,106,223,72,295700,427636,940
"SOLDIERFLASH",79611,3793,8751,526,146,66,97,237,86,438200,91304,230
"FRANK1887",79561,6992,19970,3758,167,146,304,54,372,559000,317219,4323
"MR. ALP 3",79555,3077,8570,1349,103,62,154,89,146,278900,111382,528
"MR. WSY",79544,5406,11067,1291,141,60,103,200,190,449700,214533,710
"OHHHHHHHHHHHH",79461,6857,11181,2218,130,80,224,52,279,660200,229491,674
"ZEDX",79350,4301,12554,475,345,145,172,104,207,264500,249351,1172
"NEY.S",79337,5424,16161,2001,180,158,175,31,389,473900,195506,874
"CAMO SOUP",79302,3384,10295,125,297,122,123,108,65,268600,94715,525
"ENDER494",79193,7819,11537,2928,150,153,188,83,329,545300,172268,1426
"NINESKY99",79190,6362,16056,1343,186,74,359,75,131,666300,389468,960
"GAN.SHONGHAN ",79146,8010,7377,1943,150,82,266,40,273,675400,150393,725
"STOKES",79114,5648,15102,1180,210,285,245,32,317,513600,244000,1859
"OMG_ITSHIM",79062,7428,11980,1224,119,69,133,132,342,754100,276625,1915
"PLAN",79053,4664,9904,2431,88,130,254,36,183,356600,159368,1146
"98_DADA",79023,5892,11390,1797,238,132,128,33,228,380900,155369,1385
"ACHILLES50",79001,10260,10970,1966,152,55,122,152,426,852100,296897,616
"DARKWIZARD",78977,4687,9292,2411,86,23,38,69,123,388800,168224,885
"LAZERBALLS",78914,5038,12031,1273,107,216,183,31,288,385700,155257,1429
"RIVV",78899,6367,10002,1442,263,174,115,33,641,398900,143406,1247
"MR. OOGABOOGA",78876,5007,12513,1184,133,134,92,85,235,423800,243525,1231
"GAGARIN",78837,4758,12186,1360,142,99,138,13,227,404200,211634,813
"MIKU!!!",78827,11865,13087,6143,158,172,193,179,457,1287700,191671,2370
"BULCEON",78766,7896,16087,751,445,106,148,97,290,422700,184749,239
"HOLOS",78747,5894,11415,3853,80,247,238,49,676,534200,213100,2549
"LOSSASA",78713,5854,15180,3207,79,18,58,158,45,579100,268739,1533
"MR. ACDHE",78679,7326,16167,4044,357,35,219,90,565,717100,246055,582
"00FOREST00",78674,3774,10087,1229,191,68,59,71,164,322500,108789,649
"VIKING_CN",78672,4546,14697,1677,184,9,64,18,111,329600,318451,1278
"LIXINK",78663,5147,14924,3717,93,67,77,214,188,573300,203263,1043
"KENJO",78650,4780,7585,1159,144,273,213,36,368,313700,146502,847
"TERSVOG_CVOOSC",78644,3148,709,11,191,43,7,12,145,47900,15124,103
"RAIOORIGINAL",78558,4371,12488,918,317,102,75,26,199,299100,262700,636
"MR. GREEN2245",78557,5860,10639,1273,209,68,165,92,292,411300,146035,380
"SHIKONG",78545,5699,13418,4023,302,130,136,94,175,515799,176080,1186
"G.I.S",78541,4062,11842,934,185,5,37,150,53,257800,61844,792
"KUMAHON",78509,2935,9802,435,117,120,53,131,41,303000,150784,495
"ZKEUMI",78491,5213,6334,867,203,223,163,61,540,251000,118443,1008
"PENGYA",78431,3665,10073,1585,1624,29,120,23,152,259200,111994,357
"SSSEVA",78408,5186,13607,2111,103,104,117,10,288,405300,256050,2304
"POTATO PIG",78372,4012,8191,1510,256,70,75,47,111,305800,93051,363
"PEPPERR",78360,6273,7557,2088,100,24,102,91,433,345200,96911,654
"NIXU",78319,4237,15468,2907,90,51,43,65,147,345800,254464,575
"MOGGY HAZER",78287,4765,14569,1458,292,26,83,136,134,353000,279691,904
"BAKHAN",78282,6176,14024,3244,124,91,125,100,288,589700,167895,1293
"YORK",78275,6871,11701,1941,124,66,128,94,186,422200,333713,1631
"KATYA",78250,5513,13426,775,240,230,37,200,3,515200,99984,595
"MR. AAAAAAAA",78231,8324,10023,3898,129,84,217,209,288,715600,172479,2289
"HEISHEN",78198,6833,11824,1905,252,89,85,36,241,556400,206376,793
"KILLER0017",78155,6149,12111,2675,143,377,70,32,157,531200,178261,752
"POOPSCOOP",78148,2524,8575,322,157,85,104,62,141,180200,93648,1145
"SPARTANUY",78135,8029,11493,3735,94,104,104,177,401,581800,276836,1524
"LOVESTRAW",78111,4706,8072,1087,202,29,75,153,200,285900,63777,220
"RG-DIST",78037,4309,13849,1789,265,113,187,59,364,296700,229324,819
"DIXONCIDER",78037,11047,15344,1878,238,78,78,28,408,954100,414852,641
"LUGGONUTTO",78033,3759,8592,881,284,80,74,139,114,348500,142671,376
"EERITIA",78025,4600,12708,1420,100,271,191,34,572,466400,254653,1055
"WALKER MASHELLO",78007,6436,11246,2248,125,104,110,73,228,700500,226395,1216
"WFY",77977,5736,15227,2269,121,47,63,207,212,588100,223008,1223
"MOUSSAH RAZZE",77930,7233,12183,2875,96,132,260,83,430,497400,241349,1414
"BUTTERBEANS",77894,5977,12788,2184,126,176,169,48,377,516600,260381,1951
"FAUST_2",77866,8945,13921,3150,98,48,152,215,286,724200,273792,1615
"YAQOUB",77851,5690,15705,2715,243,97,94,123,299,548600,273087,1964
"KYO21943",77836,9962,12001,2098,291,169,265,225,488,685600,128829,1449
"CELTY[VN]",77822,11025,14966,3451,141,62,132,60,629,835600,537762,639
"ULIXES",77816,7358,13065,3444,174,278,199,134,378,607500,242048,1897
"RAZZ1",77804,9371,14379,1930,178,163,212,50,364,579000,453169,1218
