"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"SUSUYA",1641574,33544,109462,8894,1224,1579,1363,448,4244,2097800,1359947,4555
"MR.L1I2U3",1633862,59471,116372,11335,514,4989,2092,191,3276,2104000,711354,13750
"AHERIX",1632944,44731,198301,3239,793,2644,3033,1945,2704,2106900,2190133,23063
"DEADPOOL123",1592881,50413,173379,6593,614,2455,1770,1296,2115,2107600,2534014,15488
"GREENHORN",1591183,42922,132153,9917,321,2685,1551,778,2405,2110700,2138093,16069
"MR. CENSORED",1590356,64647,157164,7324,853,1399,3062,2390,2668,2103900,2392378,11299
"TAIGEI",1589360,29079,131874,3081,6563,700,1952,412,1073,2099100,975844,3442
"ZARTACLICKING",1586432,46859,170257,6180,539,2644,2291,727,2199,2103800,2460032,16225
"STESMITH",1585293,60751,188951,2202,606,3390,2295,1221,1605,2104700,1828145,12198
"KAIKEL",1583855,56534,187582,12643,409,2440,1129,824,1868,2110900,3331842,5734
"MIYUNBUYU",1582516,45452,189589,5513,736,2062,1564,1374,2440,2106600,2186961,9981
"ZLYJ",1581386,39064,127305,2313,1149,1014,1255,1061,1403,2099500,1403939,3631
"FEKERCSE",1579758,50316,162411,10352,1223,2765,2325,1998,2350,2104700,2068425,11711
"MR.SALT",1574133,76514,243541,12161,1051,1904,2860,2280,3709,2135900,3564485,27717
"MR. KIMJONGEEL",1572084,49808,157266,8154,544,2745,1869,1260,2846,2111100,1674215,9191
"UNIVERSALI",1572049,52048,172700,9425,417,2102,2457,964,4390,2113300,2950179,25873
" INK.ZHANG",1556676,62379,189350,5759,533,2367,2800,1021,2320,2119000,2949383,13867
"DRUNKENSEAGULL",1551512,50708,199317,8724,514,1475,1834,680,2063,2109000,3720242,10116
"MR.38767556",1535208,39364,151219,3956,806,1164,2856,790,2245,2098200,955820,2938
"JOHNG",1528931,90361,226437,19214,359,1673,1579,1752,2754,2117600,2602343,10656
"CLIMTX",1522153,49109,145643,8276,580,1439,1396,2015,2685,2104600,1600884,11307
"XZCZCXZVAS",1519489,31547,128932,2351,2082,1086,1132,517,928,2097500,653781,8429
"BIGCROCODILE",1513502,52190,144260,6086,1027,1628,1677,753,2452,2108600,1829839,6927
"YAMAGOBNJOS",1513313,45353,158973,5710,967,1668,2274,1040,1680,2102800,1467182,7804
"XXXHHH",1511263,51858,98449,8106,1074,802,873,449,1646,2101800,901020,5390
"FHDDG",1509031,40561,150391,5721,1572,1376,687,1367,1762,2102400,2049793,5174
"MR. MEIGOD",1506837,66337,114407,16646,748,3757,2662,560,4011,2111500,2089652,12919
"MREE",1496429,50950,139638,16189,311,1628,1721,1609,2489,2111500,2816755,21630
"MORNING_HAZE",1492466,52423,136231,6414,1144,1136,1549,2659,1723,2105600,1491211,8688
"PSYDROSE",1491459,56435,186884,11793,383,3086,2530,480,3672,2108500,3095215,16185
"IRYON",1485821,73134,259909,13215,644,4498,2573,552,1692,2115100,5407780,13671
"OUTOFMEMORY1",1484860,76433,162467,7259,726,1719,2070,1299,3634,2113300,1904249,9828
"STOECKMICHA",1477167,83485,189594,9453,607,1895,3509,3405,2825,2124400,3273389,20619
"MAGIACYANOPSITTA",1473538,56601,146261,8963,1009,1042,1640,1633,1524,2108400,1667077,8336
"ELVIS",1471344,43298,118161,4939,1109,1399,1362,2287,1561,2107600,2219445,5120
"GENEROYALE",1467333,42273,112792,7908,464,2226,2146,309,3886,2104600,1258498,7004
"XMAOCO",1465956,69399,141827,8947,956,1533,1016,2238,2093,2103000,2141511,9105
"YINTAMA",1464265,90467,86071,4391,518,643,914,15,1558,731300,50980,1859
"KERMER",1462289,44970,149600,4743,528,2198,2599,1235,2411,2102100,1871275,11091
"SOLOIST AN",1459800,42364,142931,5092,1955,593,1191,389,2090,1996600,753419,4823
"EAKING",1454673,32146,125817,1740,803,2281,1727,985,3020,2098900,651526,9817
"JHO",1454288,91181,239028,30526,831,1086,4838,336,5419,2128700,4073287,19066
"DARKYPWNZ",1453807,42763,128250,7965,377,2456,2487,689,4069,2106800,1795205,11574
"RIKKUN",1449936,50887,131791,6199,1120,2322,1173,736,1551,2107700,2466297,4626
"EASAN",1446942,84574,104830,12468,479,4875,2671,207,11120,2111300,1927042,17385
"SHITCOPTER 3000",1446248,35521,164083,1639,692,925,2314,1107,1281,2102000,2398070,14218
"RICTUS",1442919,73786,266900,5758,829,1767,2801,474,2233,2104800,2658500,12785
"UNKOWNERROR",1441903,65204,182197,8126,369,1423,2235,3258,3784,2113100,3133380,18698
"CHUNGC",1439999,46404,51993,6090,234,265,1032,243,1972,2097300,1022624,4197
"AXNONE",1435468,37691,122219,7098,630,1014,655,1727,1958,2103200,1297309,3997
"RUBBERYCHICKEN",1431956,37769,114094,3930,1276,398,473,2065,685,2101100,2853068,5030
"SHADOWFIREND9",1428510,47564,85971,5873,926,848,1137,3233,2187,2102100,1028919,7549
"MR.ZZZ",1428326,54342,223156,9196,572,775,1283,1442,1735,2112800,3549100,21046
"STREET SWEEPER",1427184,25251,97329,3038,452,1462,1134,759,1923,1812000,1351594,4010
"ROSTISLAVAMK",1426674,48643,220857,10489,986,3798,2584,234,3137,2116900,3876731,20684
"CODY MARSHALL",1419458,86408,157501,6612,1201,3636,837,2791,1970,2130500,3120737,13143
"FRIC104",1416691,47301,160934,6325,1279,1941,2544,2187,3846,2104800,1835552,14301
"ECK",1415638,35581,155394,1924,448,1391,1663,1920,2845,2103000,1973039,9775
"LEAFSIRTEA",1415310,29969,129076,2715,1026,961,959,2075,1159,2100000,1410978,5194
"ZRR",1413068,41261,79487,8590,773,1123,1343,638,2505,2101400,519776,8457
"SHIN[]BI",1404293,52683,75395,1877,405,876,1035,490,3378,2097200,585045,2605
"GAMESS",1397881,50081,92466,7612,3472,620,1323,1054,2063,2105700,1105331,4372
"F!SH",1381209,50273,116258,4536,1368,1876,1609,1058,2200,2108200,1548652,9306
"SHUBAO",1379131,34042,99944,4973,1493,394,869,984,988,2101700,835457,4666
"MISTAKILL",1376266,52781,141275,11709,328,1749,1206,1282,2618,2113100,1884560,7374
"QWQQQS",1370948,42828,177439,5230,1144,1901,2267,585,1608,2106100,1556328,16400
"E=MC^2",1369877,34520,142420,6472,567,1812,1025,986,2310,2108300,1862423,9253
"XXLEMAGEXX",1368993,36616,110855,8329,247,2002,1233,1695,1580,2107700,1801083,6433
"DR YANG",1366698,36384,124118,3445,1408,1367,1869,470,2283,2098600,851908,3196
"PPX",1363317,36212,81102,8801,401,644,935,719,1565,2099800,854512,6696
"LAN FOX",1359758,43680,114728,13973,2511,1244,1951,1347,2275,2107800,1679380,6652
"IMOMUSHI",1357243,57019,151730,10803,747,5112,3682,1124,4277,2115700,2578400,21434
"RX78-2",1356286,54185,168264,3152,3149,4012,2442,1518,3120,2105700,1359493,6755
"MR. AFN",1355952,52048,158122,6802,1096,1169,1189,1936,1074,2107000,1541136,4300
"CIUBE",1355440,27999,90951,8076,326,1409,1252,221,853,2098300,1044114,7905
"APPCC",1355070,46076,141558,6150,1750,2044,2188,699,2611,2104600,1539771,6183
"FACEPUNCHER",1353766,41206,151531,10183,394,1836,2070,685,1494,2108800,1505842,22331
"DRAGOMIR",1347730,52410,169585,37531,309,1733,3981,683,3525,2100800,1783563,21136
"KS_FORG",1347337,32656,94354,3098,1394,1227,1720,649,1883,2099700,570913,4752
"FACEDOOAZE",1346136,56752,182192,11608,450,2727,2532,673,2550,2111700,2325515,13366
"WANGCHUAN",1342594,45746,158358,10332,993,1227,1644,863,2584,2112200,1566792,10160
"CURTAIN",1341799,42103,148473,4518,2209,1528,1268,815,1573,2105100,2168863,8411
"ELNK",1341217,33742,126882,2999,779,1437,942,515,1118,2100600,1052438,2337
"SPECIALTROOPS-76",1338807,46584,143003,6804,737,1555,2104,1229,2726,2105300,2314859,10776
"VANILLA BIRD",1333747,73203,223470,8842,2326,701,2227,3253,1848,2118500,2074254,31459
"UR.DRAGON",1325814,11229,129721,91,10059,293,1494,23,569,426900,153683,285
"TERRANCONFEDERAT",1316539,58440,161467,11222,1007,1181,1495,605,2631,2114700,2218781,9584
"ZANJIAKESHIHELUO",1316468,43016,75991,6848,1687,602,1085,721,2730,2099700,799844,7804
"NOSFE 2.0",1315680,31322,121918,1309,672,1974,1487,1908,1765,2100800,1048927,4026
"-----",1314410,42646,162128,7020,692,2108,2007,49,3956,2099700,1381222,12000
"ANONYMOUSLEGEND",1307324,29503,85530,2251,2000,677,728,907,746,2098800,972669,2053
"MK.6",1306347,79875,125576,35876,188,3237,1816,985,3360,2112800,2247249,17211
"WHISKEYEYE",1304735,51368,108407,3849,626,1860,2724,1404,2127,2103800,1449659,12278
"MANTOUL6",1301626,46146,92749,9716,895,798,1643,685,3077,2105100,827573,5909
"XXBEARD",1301174,51518,112688,6181,384,791,839,981,1816,2100600,1379379,3986
"SONGWEIZHONG",1296254,56662,162842,13122,1729,469,1554,1493,1788,2108500,1423566,4345
"ALLAH SHARKBAR",1293734,55270,117357,13398,736,2417,2219,2323,3220,2111700,1125810,15500
"ADEN",1288967,41557,168739,4986,432,1574,1351,2288,1634,2107300,2081412,17724
"ZYJ",1287800,60827,140967,12933,1104,2314,2563,669,4975,2116700,1759905,14036
"MH317",1286930,65966,160029,9170,2027,2331,1513,1734,3625,2112700,2292905,10558
"JET3",1286246,70524,182195,10053,322,3941,2567,438,3855,2117800,3093877,22345
"XE-NO",1285619,39895,108101,5822,638,1167,1139,478,2518,2101600,1550917,4059
"KEVIN PEBODY",1282348,41169,88011,2293,780,1445,1849,1452,2748,2098400,538305,2649
"JERSEYFIGHTER",1278128,38215,85582,12315,443,986,797,959,2317,2104100,1250224,5819
"OWLCAT",1275849,66380,105638,10900,2022,4125,2872,8891,4279,2119700,1119223,18998
"ZELI",1275509,60065,168969,13050,310,2530,2055,1623,1666,2108600,2903858,22271
"GARNETZ",1272231,80931,135954,14946,683,2720,980,789,3017,2101600,1422772,11781
"PRVJPT",1271861,131344,269213,62286,227,463,1394,1277,3042,2133300,8685026,11336
"NOSFE",1271465,33116,106612,3644,317,2406,1605,1352,2856,2102200,1210257,4847
"MY909",1266000,56111,128592,8282,593,1155,1863,1243,2019,2111700,878193,11633
"MR. MRRINTAKARVA",1264606,38106,160004,5399,456,1748,1078,1024,1231,2104000,4002197,5127
"G I A O",1259487,54878,156343,14087,613,411,1282,880,1356,2110100,1751904,12628
"MR. XYZDXYZ",1258238,46625,155484,6975,586,2518,1745,1314,2446,2105800,2294040,14592
