"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"JUSTIN FAN",1753466,77716,223978,10538,305,3971,4165,1547,2381,2132300,4635766,19296
"SILKY",1712901,43971,160669,9388,1236,2067,1298,192,4412,2101800,1721596,12320
"JATIMATIK",1709310,58867,177998,9640,436,3188,2405,2406,3024,2110900,3108330,8811
"DOX",1697465,39416,185453,5217,490,3127,2383,472,2596,2102500,2342624,20260
"MAYSTER",1676588,23326,114437,1091,2015,1778,1203,615,821,1834600,1133739,5182
"JOE SHMO",1634086,67649,217239,7489,405,2687,1815,653,1759,2115600,2301653,23649
"LLLLL-",1603149,38224,233069,778,1315,3873,2555,390,2480,2099600,1102827,7161
"CUCUMBER",1549837,53405,159801,4842,350,3408,2394,509,5132,2109100,1825383,24043
"SMOKO",1538818,50171,112320,1421,589,2748,2080,967,1684,2103100,1945061,17214
"SHIGEGGG",1517066,102509,223526,19669,410,2137,1473,1314,6237,2133800,5852885,10034
"GREENHORN",1476860,38146,119614,9264,321,2478,1436,637,2225,2108000,1907489,13930
"DIASHU ZUK",1476393,69814,168518,7734,345,2251,1883,1415,4240,2117800,2288124,18601
"JUNKYARD DOG",1435566,44836,174350,14030,314,2751,1525,1577,3000,2119300,2940965,46376
"ROSTISLAVAMK",1426674,48643,220857,10489,986,3798,2584,234,3137,2116900,3876731,20684
"RIKKUN",1399548,49316,127652,5947,1120,2231,1137,685,1462,2107100,2393592,4479
"KICHERKEKS",1373644,55472,185221,5189,806,1935,1695,764,3124,2103000,1881610,5248
"IRYON",1364225,67271,239197,12099,644,4027,2409,481,1557,2113900,5066726,12482
"REFRIGER RAIDER",1340520,49887,111027,11884,657,2754,1513,287,4278,2107000,1253595,12848
"THRAXS",1310754,40979,147297,3542,561,1834,1298,994,1855,2105200,2114652,10125
"CAPTAIN VODKA",1306948,35587,114313,4354,413,2149,1039,496,2734,2103900,1505304,4927
"1",1283103,56753,145820,12702,365,1766,1772,391,3516,2107800,1689056,9851
"CIUBE",1228676,23103,77017,7029,326,1289,1113,155,731,1991700,897694,6705
"HENB1",1206733,33267,112057,2885,1185,1741,1299,600,3075,2101100,794233,3986
"PINGO",1204466,72416,147709,8319,1126,4175,1199,1268,2476,2129500,2587795,9810
"ZARTACLICKING",1200297,36947,134954,5055,539,2092,1836,496,1645,2101500,1967629,12723
"XXLEMAGEXX",1181552,29686,89590,7117,216,1519,1094,1296,1379,2103400,1421031,5332
"OCELOT",1177216,60785,137771,7346,223,1852,1034,494,3136,2111700,2801172,13581
"MR. DESYNC",1171416,25451,95105,1873,529,1973,1221,202,3088,2100200,948890,11130
"SRS_SCIENTIST",1129994,20387,60357,7584,627,974,243,246,313,2097500,821904,3036
"AKOGISHI",1126879,37232,135399,5820,602,2346,2349,732,2215,2102400,1356420,19187
"MR. NICEGUY",1125402,33499,141402,4174,783,2144,1469,269,2071,2100800,1517078,10072
"MR. MRRINTAKARVA",1123377,34079,145205,4987,456,1589,956,877,1102,2102300,3715472,4769
"FREUDS CAT",1113636,44845,129966,7560,436,1623,1403,1566,1690,2109500,1593264,17539
"STAXXY",1113600,23723,100208,3828,1386,1928,982,650,1396,2098100,1140907,5835
"PSYDROSE",1094092,44018,144618,10275,383,2176,1979,273,2502,2103400,2449289,14140
"JET3",1088473,61891,155538,9455,304,3354,2192,370,3369,2114200,2742879,20051
"SRS",1086090,22619,68352,7189,584,1075,332,141,524,2097500,927056,2084
"Ã¤Â»Â¥Ã¤Â¸ÂÃ¦ÂÂÃ§ÂÂ¾",1083236,22262,114655,1122,797,1517,1055,265,1103,1736700,1388314,6806
"GENEROYALE",1082856,21728,56190,4605,366,1191,740,75,2024,1778000,670446,3431
"STAIN",1080001,17416,49188,4407,526,1845,767,96,1465,1848500,681360,5119
"JERSEYFIGHTER",1076668,27977,66776,10340,443,852,654,480,1952,2098600,945733,4105
"KID_MONSTER",1076651,26578,60293,5409,899,1519,573,304,1349,2101100,999066,3708
"DARKYPWNZ",1075057,32832,99707,6700,377,2209,1848,442,3133,2103100,1394184,9919
"GARNETZ",1073952,72327,121303,12922,683,2406,871,604,2622,2099800,1287492,10259
"HIDDEN_DRIVER",1063069,15306,60203,4288,287,1170,962,67,2330,1258700,880681,4323
"LEMONPOWER",1060039,36166,110627,8406,714,1569,669,74,1239,2098900,1322915,7579
"ZEPHYRANTES",1042984,15779,70625,3295,527,1042,630,42,1302,1600100,672500,2609
"DREADNOUGH",1001810,20334,76152,2553,381,1373,765,408,1590,1727500,1036200,9524
"ROCHELLE",989588,12758,102204,473,590,826,673,132,746,871600,975995,2078
"THANSHUHAI",970367,16925,81340,306,1994,1040,519,330,528,1067400,724659,830
"LUA",968950,19327,94618,4515,1034,885,435,13,818,1168400,639676,2918
"LENNY",926518,21179,87755,1962,4000,1519,1012,126,1342,1915300,956234,2385
"OM",922878,32150,136629,3619,342,2478,1607,793,1576,2100500,1248710,16141
"NOBIO",917672,29321,106479,4792,381,1325,704,172,1474,2097700,1763875,5708
"THRILLSEEKER",908902,23337,90232,914,1078,1269,872,547,946,1832300,691935,2246
"PHLOIDE",881861,42300,139862,11029,297,1531,874,656,1788,2111400,2624575,12313
"IRON_BEN",879612,71323,107145,8869,813,4655,1853,255,4408,2116300,1262770,10039
"SIR. PAIN",873686,50401,110459,10423,254,1676,892,647,3333,2106700,1649025,9802
"IMOMUSHI",857945,39094,96657,7850,352,3377,2351,656,2865,2105800,1686963,14031
"OLD FART",843433,12615,63252,488,406,1299,970,137,1686,1339000,505119,5131
"OUTOFMEMORY1",838264,49091,96821,4948,407,1308,1289,710,2774,2105000,1265939,6380
"HELLNO",816837,30505,114656,5229,689,1106,733,66,2573,1689700,615043,2094
"NACALYATOR",809774,49204,114364,5920,465,3106,2128,811,2733,2108800,1665690,10176
"DKFLA2222",803222,34731,138682,10315,326,1080,808,201,1636,2097700,3271240,9617
"COCONUT135",799941,32985,80246,8266,198,1498,848,280,2209,2104500,1173820,8784
"ASSIMILATOR",796166,31231,89894,7504,345,1557,1162,303,1415,2099500,1261268,14355
"F2P_MAGGOT",777377,34364,75917,7186,225,1849,1577,719,3874,2099700,848996,9895
"MUKAIJIMA",771359,51518,164010,38852,181,2005,1534,1043,2806,2099000,1883931,52656
"SKATEGRAVITY",759567,21312,78614,4674,407,821,516,329,1060,2003000,1306070,3176
"SILVER BACK",704848,43640,99313,11616,175,1210,866,634,1883,2109600,1450966,10484
"MOBIUS STRIP",682653,20941,76685,3661,343,2493,2099,180,1444,1854200,892007,9870
"ESP-PLAYSKULL",678515,18684,78256,1771,839,587,597,305,797,1285400,461662,1948
"BREAD",676873,29880,81108,8928,472,1028,660,534,2853,2099900,1496339,5860
"CORBEN DALLAS",667207,40573,103277,12150,373,782,1091,374,1511,2099700,1777963,18981
"ZEALOT163",666824,31163,69318,8514,761,2192,1063,413,3173,2102300,812232,5892
"BED RELT",666734,29690,101888,980,473,784,842,845,408,2100500,2877127,5277
"MR.MUDE MG",658798,46239,118178,14068,188,623,818,243,2271,2103900,2654173,21320
"RICTUS",657821,40344,154444,3886,829,984,1604,92,1152,2012000,1088343,2953
"WJSLK",656824,26109,103923,9281,469,1950,1797,210,3291,2102200,1055274,10976
"BLUE2TH",656473,25718,92391,7995,472,1595,1561,434,1881,2098200,1123702,8385
"DBR0WN",649572,19270,48977,1563,286,937,388,548,1076,1649700,892410,2963
"STEYR",645057,13325,48612,3332,349,934,508,35,732,905500,558810,1861
"DOMEHATOP",636313,15306,67942,2921,554,829,650,78,1566,946900,578350,2895
"MR. GREENBEANMK1",634868,23621,115286,2249,1024,1444,1497,58,865,1715400,488104,3586
"IMUEKZ",627228,43399,75475,7336,432,2008,1318,518,5012,2100300,1185054,7034
"MISTAKILL",626560,32663,80343,8350,280,754,662,651,1658,2102700,1108098,5494
"PANZER VOR",623195,20176,68423,2767,528,2044,735,55,1328,2097300,771010,4456
"STEFANOBANG1",620916,32924,64388,4995,315,1059,690,120,2156,2099600,1893101,3859
"TKW",610003,29730,74461,2322,438,1830,1898,163,2534,2098500,729321,12569
"CY@",609568,20539,40652,7601,454,1252,592,77,1498,1992100,511397,5640
"ANZAC_JOE",604330,32131,80154,6835,510,591,972,306,687,1915400,1575816,7048
"ZELF",590227,8020,29406,1868,1640,777,466,36,1298,494100,168495,1400
"EASAN",589478,47746,58012,8621,479,2367,1277,144,5765,2102900,1239325,7641
":3",587827,41644,82315,15512,443,891,687,784,1654,2103500,1025648,18509
"RANDY UCHIDA",586900,21678,43247,2271,355,1081,868,57,1546,1549300,358425,4281
"LIFY",584376,10423,55702,559,586,880,584,143,686,930900,463710,2597
"CODERNEM",573126,21604,51804,3886,217,561,314,475,714,2097800,729710,1947
"ONLINE SECURITY",560833,12579,46049,2891,296,413,233,33,810,1289500,730146,1057
"A RAGING GYPSY",560773,27741,70449,4591,337,1028,676,199,1644,1951800,928778,8646
"KISETU",560429,17384,65062,4370,662,830,671,116,1124,1275400,686186,5849
"LEETCH42",558966,52955,99737,20206,188,429,650,235,1760,2103000,2722119,12559
"SARGENT WHISKY",552225,22210,62165,4554,325,1023,779,423,1457,2081800,963110,6931
"YUKI-NYAN SENPAI",548756,10313,58629,119,1210,536,288,330,292,721800,279078,1099
"DEADMAN123987",547348,22149,42359,2061,249,1196,527,196,1560,2097600,751572,2576
"ZULU-XI",545855,4760,39500,140,12119,146,61,8,59,117300,17391,212
"SPOONALOT",543693,24933,60245,6107,319,990,544,386,892,2040100,814090,7226
"FALLEN DREAMS",535833,25885,78708,5846,342,717,824,502,1998,2099500,1540008,9153
"MEMO",535530,20692,58161,4138,406,793,417,39,805,1636200,776799,2587
"HILDEGRIM",528829,25237,80889,6897,272,579,485,246,1122,2099600,1188719,5272
"N.C.N.N",519347,21421,90638,4500,478,888,589,100,1240,2059100,1099804,5828
"ZELI",517506,31850,78758,9224,310,1187,826,611,779,2097700,1287354,10228
"KALISHNAKOV",512350,22965,58524,4314,238,960,751,412,842,1899700,769117,7118
"KDDI",510630,7518,41489,283,2545,601,348,62,581,648100,370680,985
"FOREVERARIA",505294,17108,68267,5949,627,1245,481,76,986,1585500,873042,4298
"KERMER",497132,15817,56771,2682,328,1076,683,156,1050,1236000,686904,4867
"SUTOPIA",492492,17806,30146,6680,620,1213,395,57,3912,1775900,276577,5976
"ROCKEYE",487377,22286,87329,7523,354,925,763,197,750,1909800,889645,4631
"ONLYNOOBSTRYHARD",484086,7984,30029,1458,504,663,284,73,483,829900,400514,2113
"BLACKSTAR101",481910,21347,47129,2922,293,555,294,102,1202,1786200,1186806,3943
"FAIL PLAYER",481251,25473,62580,6087,258,839,793,758,776,2098500,1445808,6060
"JOHNG",480364,36464,77686,13785,344,628,640,294,1241,2098300,823283,4295
"MARANELLO",479127,35135,104997,3147,1559,1409,1723,91,1948,2097500,607907,13444
"XM177",475408,17162,51569,7500,205,554,430,956,736,1576100,1119411,3600
"LIUSUAN",470109,22560,75357,5305,361,1942,1003,161,2604,1852200,1130946,7425
"WILLIAMIONIANA",469068,29012,55242,4389,248,892,537,755,1612,2100200,864721,4643
"JAKE S",465740,36258,73889,6543,300,1429,556,277,1479,2104300,1137102,4974
"NB",461507,13250,36217,1021,334,463,332,196,514,951200,281948,591
"PANZER_KATZE",460836,20936,67898,1530,393,698,1183,1004,892,2011700,973881,3275
"ROKPARATROOPER",459296,17328,55701,3497,273,313,393,255,663,1589300,888099,6279
"CHAPATTI",457816,29394,52623,5905,805,833,457,484,1105,2098400,1184053,2031
"KAIKEL",455734,23341,73670,6982,236,766,438,246,701,2097800,1341470,1905
"ROD SERLING",450772,14753,42855,3347,350,635,306,118,869,1057300,660610,1678
"DUBAYOO",441676,27757,51432,3266,294,1026,694,404,951,2027900,844349,5444
"PHRAL",436044,21193,65762,3862,419,920,749,471,1271,1585000,1184256,4840
"BLACK RABBIT",433003,25652,71015,2119,474,502,993,309,878,2099700,1533166,2726
"CLOUD18",431702,16301,57107,3558,387,968,524,59,600,1407100,894261,1354
"LONE",430478,18009,78399,8838,237,449,729,131,598,1536600,1353946,9273
"CODENAME-FIVE",427077,18789,56592,1526,599,860,345,196,775,1260000,1080070,3644
"YTHIEL",422527,16425,67217,1617,432,1287,640,178,318,1809900,1333710,3436
"BEAUTOWNOUTLAW",420064,39389,52638,3652,368,1024,778,676,1795,2100900,906718,5353
"KILROY",416621,19115,50739,5847,272,758,442,375,1098,2020700,871470,6504
"FLAT CAT",415480,18618,55133,2375,252,626,629,907,562,1664200,705057,7446
"MIYUNBUYU",414914,12994,51243,2334,487,559,442,169,747,958300,588415,2927
"RIGHTWINGNINJA",411878,15064,39720,2784,490,543,361,422,610,1332500,713108,1880
"AFROKITSUNE",410313,39188,64757,11256,192,921,575,419,1599,2107500,1399933,10588
"ERUISS",406722,23300,55437,5280,430,1246,774,298,1093,1929000,913680,4335
"WASUPZ3R",401762,19215,58644,3829,371,499,398,227,801,1802600,1448186,3079
"PLAYSKULL",401706,17825,58217,3437,1625,427,276,138,839,1403200,686314,2180
"ROSWORTH",401687,27350,73293,3534,248,534,307,419,716,2097200,855050,2027
"LEEIZAZOMBIE",398315,14840,39967,3330,612,487,553,112,688,991500,794394,3770
"CANNON-FODDER",398310,14168,58820,3465,555,569,330,128,543,1181700,677016,5358
"POOFY PONY",397805,26021,56203,3162,394,567,267,895,697,1950000,1208259,2749
"CORIOLIS1128",394961,36503,57281,4128,222,1090,1128,991,995,2099800,1494228,6373
"ICETECHNICIAN",394414,22129,60801,5782,215,1362,1512,167,2003,2002700,698491,5104
"SEVASTOPOL",393833,20216,73576,8171,437,627,483,272,1185,1731200,975336,5272
"TIGER5678",389918,28962,73383,5539,318,1310,1055,159,2312,2102700,1266174,13966
"PT.C",389622,23554,68003,8371,830,1365,1255,135,1144,2098900,778048,3425
"KUJO",386064,8453,30075,983,762,568,259,162,585,780900,344443,832
"KINGFISH101",384807,20029,48034,6126,224,791,366,888,796,2022200,1225405,4579
"MR.LIU9621",381118,27947,50892,6733,316,894,493,169,1092,2099200,831615,5143
"TALION-FR",380598,32112,83276,16920,203,814,448,287,559,2104000,1568048,6461
"MERBLE",379989,15918,56030,3244,292,539,440,369,784,1521800,901894,5506
"LIU",379542,20289,46020,7881,292,791,392,57,1000,2000300,515538,2295
"WANZER",379485,17272,65475,2060,307,471,427,314,378,1643400,1003873,3255
"CPTFOOT",379421,9976,46846,1071,464,642,424,269,438,807000,516583,3885
"STARWEN",379369,12477,52852,461,680,536,501,196,894,971300,109569,2596
"ANDEXA",377800,21556,56508,2618,520,335,291,281,457,1626300,869423,4656
"NO-BIO",376982,11422,43773,597,524,319,233,62,686,707600,842889,1660
"JOHRAEL",376465,34865,71254,6913,416,1375,885,123,1075,2098900,1358372,12112
"HERMAÃUR",374079,9226,35070,767,423,654,356,191,512,879400,518230,3986
"PRVJPT",373066,48007,100517,26849,227,131,406,223,987,2106400,3179982,3274
"YARRINGMEOWER",369689,20415,52165,3028,254,1044,587,287,1362,1611200,666186,4593
"BASTO",366212,19252,53508,5067,247,235,477,100,711,1003400,510911,4539
"GHJI",364998,15353,43860,5542,201,713,578,33,1470,1030599,384115,2723
"SARGEANTWAR",363120,26153,35482,5444,272,444,274,131,866,1411300,910953,2618
"MTHL",362768,20624,49882,3370,274,851,902,200,1128,1391100,478741,8145
"DKFLA222",362395,18512,65026,7510,274,403,285,247,1034,1352100,2043719,5068
"BLEUGH",361930,6777,25295,834,393,424,264,123,540,589600,196253,729
"EL_CULERO",360649,32624,41103,8787,179,693,477,661,2333,2101900,1590646,4771
"CAPITAN RUSSEL",359963,18623,35429,4560,185,797,600,144,1744,1407600,605417,2150
"OPT_0",359747,29458,35564,5356,172,528,670,489,1435,1163200,610753,4018
"UNIVERSALI",357577,16208,45936,2952,333,612,619,203,1293,1448300,903665,4994
"ENGUARD",357047,23319,51646,5880,318,568,432,247,936,2068900,968938,3501
"CORIOLIS1996",354243,47840,55849,8491,300,1186,957,479,1143,2100300,1513107,5338
"SEDA",353959,3988,14420,743,477,402,222,18,640,200600,113549,897
"NUTTERTOOL",353748,16481,56879,4586,273,562,578,268,1006,1666100,620639,8086
"RITHILIN",352844,27042,40033,6032,215,786,276,139,1370,1996500,857956,1662
"N4P4LM",349831,27927,72019,13758,133,574,414,509,518,2101000,1439097,7158
"GIRIDIUS",347040,20377,67627,6020,724,681,307,35,564,1792100,1260716,1950
"JAMESTCJUGGALO",345093,10201,31596,1104,523,514,441,205,776,723400,577375,901
"JUANHOOPOLIO",341770,17304,47164,4460,777,362,454,74,533,861100,980065,3099
"MALICK",340644,13358,50213,1244,573,492,382,172,1022,1034000,1087126,2532
"CYPRESS_BLADE",340323,19109,66016,3912,481,789,480,92,385,1808700,1190206,2182
"NICOLO",339005,31299,39789,8083,305,1406,1488,276,3099,2100000,908718,6330
"TOFUMAN",338818,10610,26626,1190,319,863,442,25,812,797000,270405,3248
"NONEJ",338666,25194,48959,5439,571,691,487,279,928,1962700,594120,4153
"KRAISER",335184,22261,64483,7537,225,376,261,373,937,2100000,1282477,4726
"KEDDNEX",332647,22115,67726,3114,494,619,940,72,651,2097200,698220,2339
"POMMY",331302,14317,35574,1889,254,796,600,362,1194,1353000,524977,3892
"FRIDAY",331060,20752,50662,1938,290,854,594,504,1358,1849500,925406,3620
"SAVRUL",329984,28086,48065,2429,230,532,357,640,1223,1943900,1482048,3741
"SPARTAN4125",326708,28803,62248,9315,176,287,380,1080,319,2105600,777237,11417
"QIYUAN",325474,22665,45786,1898,421,528,370,55,816,1425800,1426232,1356
"NUELEN",323889,19086,48282,5180,519,704,435,97,778,1402800,635062,3579
"WYZZ",321238,14287,35096,2097,533,482,313,104,832,951500,653568,5079
"SCHLEUDERER",319010,16611,51801,1181,333,195,583,620,188,1559300,759321,2890
"CLIVERED",318133,17452,40343,4805,225,668,292,54,1034,1471100,728894,3285
"TANGODELTA12",316618,25146,37723,3505,213,290,364,825,807,1574100,974148,2104
"WARBRAND2",316521,23756,45511,4538,226,761,571,778,956,2022300,875524,2670
"YAKURUTO",316063,25044,61355,15098,159,775,1102,203,1692,2097700,809321,6401
"TIARINBLATE",315988,7979,28368,4093,198,344,288,20,357,814800,423608,3056
"CRAY",315698,16378,32014,2539,555,472,228,235,323,1368300,537462,2072
"VCC",312309,15953,45808,3902,250,428,264,79,956,1272600,881047,3609
"ONONYMOUS",312108,10045,25114,1632,232,238,105,92,407,874600,443726,1546
"FENIX3",311330,8916,35047,1375,319,388,510,120,607,695200,268607,2066
"ELYSIUM",311033,19027,69846,1359,1528,478,192,38,469,910600,678218,3445
"DEADSOULS19",310582,10660,29399,2037,448,454,270,21,1265,949800,756126,3760
"FOREFOX",307824,11111,28831,1485,332,441,438,199,468,901500,356506,1240
"WHITEFLAW",306095,18597,38489,967,326,750,532,228,1018,1569000,833038,2030
"FREEZ",305770,17779,41788,3644,493,722,211,109,1576,1480500,837927,2517
"SESH",305067,25134,71984,13791,132,247,466,72,619,1487000,1946285,3291
"BANANA.RAR",304033,17864,35268,3674,334,485,244,247,720,1072800,623902,2253
"CHARLESTONE",302845,12711,47688,1689,326,350,525,133,539,1079200,519746,3146
"MININGBOY1989",301134,14667,37876,3623,286,906,426,48,1078,1087700,385748,3546
"GUNSUP!",299689,18730,44828,5288,245,804,621,143,1498,1739900,774695,7805
"PROSKILLS",299077,15646,40241,6515,593,641,420,86,1253,1106600,623238,5031
"ROBERT A. GREEN",296312,27541,53659,7878,242,755,672,377,1691,2099200,1520661,10551
"R.X",295824,19698,50250,5001,206,396,500,230,814,1861700,838376,6309
"SERGEANT MUFFINS",294985,13234,26691,1351,295,536,431,228,889,1173500,372504,3236
"BUMWORMZ",293400,25777,46419,6558,302,406,496,211,710,1532500,1133626,3083
"JAY DADDY",292245,10310,34146,3020,445,242,126,140,343,836200,459448,2085
"RELANSCARLET",292195,19394,52874,1722,541,365,455,835,150,1162700,609460,1185
"1LONELYSNIPER",291313,13468,32457,4525,204,625,312,271,684,1129800,721678,4142
"MR. HOPS",290473,22842,63975,13556,162,405,460,214,806,2084199,1229528,7521
"JHONNY NIDEB",287649,13380,28474,3081,370,521,684,389,834,1081300,356076,4895
"SETSUNA KURAZAKI",287594,9677,31912,675,496,1173,1304,162,866,691500,180457,4837
"LEWD LOLI",284959,7162,36293,229,794,450,332,351,306,561100,165294,1548
"DYALOT",284588,7398,17796,2892,158,588,178,124,528,777300,281277,2236
"AABBWHY",283600,19231,58766,5992,1023,717,902,48,1275,1479900,387910,3361
"SONICG52",282937,16189,52750,4112,370,238,175,241,320,1007700,956409,2589
"C417632069",280778,18717,39383,3790,404,1115,425,38,1170,2037000,598034,3164
"MOOMOOMOO",278090,15614,61131,10464,168,348,425,111,622,1335900,942023,5989
"XIANDER",276381,14127,46691,2972,554,212,118,56,483,946300,1001222,1033
"PRIVATE JF",275934,2787,14720,192,777,256,205,78,222,202900,63106,463
"ZUKKIE",274837,22497,47283,7269,187,514,557,276,1375,1468000,875663,7096
"KEMENZ",273414,11648,43876,1918,229,333,367,320,651,1063400,965909,2440
"TIRED SLOTH",272183,13131,37207,771,385,582,414,282,515,893300,612807,1033
"PABBATT BLUE",272077,16321,34328,2293,1337,288,204,270,798,1170300,750649,1553
"RADE",271247,20278,52797,6029,310,467,518,316,632,1240400,776988,5687
"CH4K4N",271085,12954,45112,1451,907,497,409,278,606,915600,958608,1753
"TRYHARDNOOB",270673,3154,17522,56,630,262,197,35,189,276000,127033,520
"COMPUTER RAGE",270311,6300,22740,276,335,584,654,56,376,416800,160323,2780
"SGT.JAYNIMROD",268709,16090,36991,2880,254,323,225,191,756,1603300,631643,3843
"11QQ",267904,17837,30390,4577,265,736,709,71,2152,1499100,600887,3603
"OLDMANPUSHTHECAR",267661,9925,26139,2729,239,410,215,163,581,1011300,181317,5427
"PIRX",267434,21230,63056,7899,247,595,827,33,589,1788200,1261677,2687
"JONESY22",267033,21255,58814,6268,212,169,321,200,688,1058100,928241,2332
"WALTARRON",266908,44550,41341,4827,328,823,498,357,1285,2103400,1103939,4674
"E=MC^2",266059,9746,36410,2097,567,407,299,249,652,879600,405918,3826
"XANAX",264485,18075,37507,2137,320,410,261,107,1002,1505000,838632,1739
"DAVIN",262029,24651,29548,2154,258,1551,1446,58,3785,1939300,369602,6649
"GIBBS",261906,10257,31643,4441,223,398,346,163,503,721000,804045,2352
"ALISTER",260435,26272,58396,13216,157,198,277,76,721,2097700,962330,8911
"AZERIU",257887,14730,38439,3652,522,174,108,235,460,898400,381342,3031
"JOHNAVERAGE",257182,14967,46887,3024,253,284,163,320,353,996700,784625,4087
"GHOSTRONINBOOM",255540,11122,28636,4798,279,457,305,50,523,812300,335895,3959
"AKAME.T",255539,12025,36117,3093,174,1094,690,56,1236,1081200,474945,4256
"SHIN[]BI",255251,13835,29130,605,405,286,152,170,804,781400,241878,810
"XEROV",255092,21555,38312,4045,181,545,390,217,689,1789800,1131523,2698
"NEFERPITOU",254948,6130,26243,196,1058,231,97,155,134,488300,185009,735
"MOIST CLAIM MEAT",254738,5855,25169,838,326,438,330,86,300,437600,317617,2371
"ANGRYSQUIRREL",253316,13477,36223,2467,254,232,416,153,425,892200,323310,2398
"MR. REN",248546,18020,42674,5802,283,287,208,559,716,2097200,1211480,5961
"AXPION",247959,11834,40386,4005,478,442,159,67,387,962900,621753,3815
"RIGORMORTIIS",247818,19438,29085,3529,173,268,123,319,720,1598000,599995,2543
"THE RWR PUNISHER",247280,7531,28112,511,340,987,1009,110,775,527200,139150,4087
"NIKOLAI SANDROFF",246464,27633,25596,6458,195,641,407,52,2172,1812700,463336,2952
"SHITGAME",244054,11537,49160,1447,1028,615,894,67,1222,1047599,194454,1601
"RADIUM",242593,14720,38625,2504,266,496,489,498,971,1221300,380938,3063
"BOXY BROWN",240952,20970,53061,7530,240,205,163,397,401,2097400,1010301,4199
"GANKEY",240597,24790,54122,7574,229,264,458,113,545,959300,831982,4284
"LKJHVC",240517,12055,36064,1509,362,267,296,133,355,812000,432340,1364
"TREEFORD",238746,8608,30020,3701,189,403,285,121,396,767600,372975,2776
"JULYAN",238485,11543,37705,1235,483,248,341,260,245,786200,587527,2193
"FIRED CEO",237723,14699,33388,2496,176,200,265,343,347,1430700,913923,1986
"CHAINKILLER_NL",236180,18208,31854,4238,274,468,445,232,1730,1396200,417971,4413
"ARGONTITAN",236108,14698,45492,3157,292,326,296,127,856,1279800,482488,5154
