"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"ZEPHYRANTES",1040756,15754,70481,3293,527,1038,628,42,1294,1596500,671004,2607
"GARNETZ",1038645,70450,117761,12368,683,2294,850,521,2557,2099500,1241698,9885
"MR. MRRINTAKARVA",1030368,31798,136475,4740,456,1470,914,793,957,2101500,3462652,4608
"MR. DESYNC",1019916,21626,81528,1608,529,1700,1017,173,2714,2098400,792455,9336
"DREADNOUGH",1001810,20334,76152,2553,381,1373,765,408,1590,1727500,1036200,9524
"LUA",968950,19327,94618,4515,1034,885,435,13,818,1168400,639676,2918
"THANSHUHAI",944069,16374,79106,299,1994,1009,504,325,488,1029000,686902,812
"JUSTIN FAN",931137,45894,124875,7177,305,2056,1968,812,1365,2115700,2806338,10866
"LENNY",922696,21041,87233,1960,4000,1512,1009,124,1322,1913600,940321,2379
"NOBIO",917672,29321,106479,4792,381,1325,704,172,1474,2097700,1763875,5708
"THRAXS",914274,32422,110776,2959,411,1361,959,697,1333,2101100,1612831,7876
"THRILLSEEKER",908902,23337,90232,914,1078,1269,872,547,946,1832300,691935,2246
"PHLOIDE",881861,42300,139862,11029,297,1531,874,656,1788,2111400,2624575,12313
"IRON_BEN",879612,71323,107145,8869,813,4655,1853,255,4408,2116300,1262770,10039
"SHIGEGGG",871906,70445,177954,16945,410,1240,1186,752,3712,2125300,4675501,6891
"JATIMATIK",853401,38375,95161,7895,403,1889,1404,1152,2185,2103500,1674539,7083
"HELLNO",816837,30505,114656,5229,689,1106,733,66,2573,1689700,615043,2094
"SIR. PAIN",798420,46451,100694,9863,254,1479,786,598,3017,2104800,1503974,8428
"NACALYATOR",796352,48552,112667,5873,465,3060,2086,793,2692,2108600,1627023,10019
"ASSIMILATOR",796166,31231,89894,7504,345,1557,1162,303,1415,2099500,1261268,14355
"OUTOFMEMORY1",793348,46618,91436,4742,407,1234,1229,647,2664,2104100,1186962,6072
"DKFLA2222",773763,33297,133509,10020,326,1058,781,197,1597,2096300,3122317,9258
"MUKAIJIMA",770842,51494,163923,38842,181,2003,1534,1043,2804,2099000,1882938,52632
"SKATEGRAVITY",759567,21312,78614,4674,407,821,516,329,1060,2003000,1306070,3176
"JERSEYFIGHTER",739989,22903,51427,9508,366,638,482,303,1462,1960500,759652,3484
"OM",717293,24407,104826,2772,342,1969,1266,591,1229,2097700,902416,11884
"SILVER BACK",704848,43640,99313,11616,175,1210,866,634,1883,2109600,1450966,10484
"IMOMUSHI",689291,35031,83271,7021,352,2936,2019,564,2436,2103600,1496501,12435
"ESP-PLAYSKULL",678515,18684,78256,1771,839,587,597,305,797,1285400,461662,1948
"BREAD",676495,29862,81051,8928,472,1027,660,534,2850,2099900,1495434,5844
"PINGO",669407,41239,79848,4982,1126,2148,543,547,1316,2107900,1445231,5293
"MOBIUS STRIP",668298,20527,75139,3597,343,2452,2060,175,1405,1802800,879249,9632
"BED RELT",666734,29690,101888,980,473,784,842,845,408,2100500,2877127,5277
"DBR0WN",649572,19270,48977,1563,286,937,388,548,1076,1649700,892410,2963
"STEYR",645057,13325,48612,3332,349,934,508,35,732,905500,558810,1861
"DOMEHATOP",636313,15306,67942,2921,554,829,650,78,1566,946900,578350,2895
"MR. GREENBEANMK1",634868,23621,115286,2249,1024,1444,1497,58,865,1715400,488104,3586
"BLUE2TH",622841,24488,87881,7719,472,1533,1489,375,1771,2097500,1078284,7852
"STEFANOBANG1",620916,32924,64388,4995,315,1059,690,120,2156,2099600,1893101,3859
"COCONUT135",610694,25626,60348,6866,198,1099,606,185,1701,2100300,778634,6732
"CY@",609568,20539,40652,7601,454,1252,592,77,1498,1992100,511397,5640
"CORBEN DALLAS",608545,38168,96409,11945,373,720,1037,318,1401,2098500,1695601,17987
"ANZAC_JOE",604329,32119,80154,6835,510,591,972,306,687,1914800,1575816,7048
"PANZER VOR",603212,19731,65845,2728,528,1997,717,55,1307,2097200,749799,4368
"ZELF",590227,8020,29406,1868,1640,777,466,36,1298,494100,168495,1400
":3",587406,41611,82283,15505,443,891,687,784,1654,2103500,1024907,18501
"RANDY UCHIDA",586900,21678,43247,2271,355,1081,868,57,1546,1549300,358425,4281
"LIFY",584376,10423,55702,559,586,880,584,143,686,930900,463710,2597
"CODERNEM",573126,21604,51804,3886,217,561,314,475,714,2097800,729710,1947
"ONLINE SECURITY",560833,12579,46049,2891,296,413,233,33,810,1289500,730146,1057
"LEETCH42",558966,52955,99737,20206,188,429,650,235,1760,2103000,2722119,12559
"YUKI-NYAN SENPAI",548756,10313,58629,119,1210,536,288,330,292,721800,279078,1099
"DEADMAN123987",546718,22124,42296,2058,249,1196,525,195,1558,2097600,750570,2565
"ZULU-XI",545855,4760,39500,140,12119,146,61,8,59,117300,17391,212
"SPOONALOT",543693,24933,60245,6107,319,990,544,386,892,2040100,814090,7226
"1",541327,41835,88751,9758,264,1082,1126,279,2096,2102500,1141120,7268
"RICTUS",539716,35082,129817,3627,829,803,1339,59,983,1688300,1035003,2012
"MEMO",535530,20692,58161,4138,406,793,417,39,805,1636200,776799,2587
"A RAGING GYPSY",523833,26054,66054,4392,337,954,625,171,1548,1800800,871359,7840
"N.C.N.N",511705,21083,89412,4449,478,873,582,99,1203,2018200,1086480,5753
"KDDI",510630,7518,41489,283,2545,601,348,62,581,648100,370680,985
"KALISHNAKOV",497247,22272,56698,4190,238,926,737,407,790,1834800,743502,6914
"KERMER",497132,15817,56771,2682,328,1076,683,156,1050,1236000,686904,4867
"SUTOPIA",492492,17806,30146,6680,620,1213,395,57,3912,1775900,276577,5976
"F2P_MAGGOT",491951,25526,51356,5530,137,1364,1113,387,3047,1799800,603626,6978
"FOREVERARIA",490787,16374,65865,5638,627,1213,462,72,932,1505800,838141,4080
"ROCKEYE",487377,22286,87329,7523,354,925,763,197,750,1909800,889645,4631
"ONLYNOOBSTRYHARD",484086,7984,30029,1458,504,663,284,73,483,829900,400514,2113
"BLACKSTAR101",481910,21347,47129,2922,293,555,294,102,1202,1786200,1186806,3943
"FAIL PLAYER",478798,25290,62305,6058,258,835,788,753,769,2098400,1434136,6019
"MARANELLO",475715,34897,104176,3143,1559,1397,1709,91,1933,2097500,605549,13381
"MR.MUDE MG",465891,36875,89201,11898,188,439,574,171,1725,2099300,2039066,15771
"MISTAKILL",465759,26762,62369,7135,280,562,482,474,1320,2098300,871181,4857
"JAKE S",463138,35953,73336,6493,300,1423,552,276,1466,2104000,1131809,4942
"NB",461507,13250,36217,1021,334,463,332,196,514,951200,281948,591
"ROKPARATROOPER",458999,17310,55625,3493,273,313,393,255,663,1588000,887807,6275
"KISETU",452914,14430,51324,3779,662,677,502,103,911,1083300,558974,4547
"ROD SERLING",450772,14753,42855,3347,350,635,306,118,869,1057300,660610,1678
"CHAPATTI",447488,28727,51289,5849,805,811,450,460,1083,2098100,1157452,1970
"DUBAYOO",437180,27388,51065,3254,294,1022,689,388,944,2011000,837554,5410
"PHRAL",436044,21193,65762,3862,419,920,749,471,1271,1585000,1184256,4840
"JOHNG",434524,33993,71102,13016,344,574,592,245,1124,2097900,782153,4023
"CLOUD18",431702,16301,57107,3558,387,968,524,59,600,1407100,894261,1354
"LONE",430478,18009,78399,8838,237,449,729,131,598,1536600,1353946,9273
"WILLIAMIONIANA",430170,27281,51845,4259,248,820,513,679,1478,2099900,829518,4530
"CODENAME-FIVE",427077,18789,56592,1526,599,860,345,196,775,1260000,1080070,3644
"HILDEGRIM",426672,19986,62964,5930,272,489,307,169,876,1890200,921721,3728
"RIGHTWINGNINJA",411759,15033,39684,2780,490,543,361,422,609,1328800,711878,1876
"KILROY",403607,18805,49462,5807,272,738,428,368,1067,1989000,835260,6427
"AFROKITSUNE",402041,38681,63484,11130,192,910,554,417,1533,2107100,1374818,10412
"PLAYSKULL",401706,17825,58217,3437,1625,427,276,138,839,1403200,686314,2180
"ROSWORTH",401687,27350,73293,3534,248,534,307,419,716,2097200,855050,2027
"LEEIZAZOMBIE",398297,14835,39962,3329,612,487,553,112,688,991000,794232,3770
"POOFY PONY",397805,26021,56203,3162,394,567,267,895,697,1950000,1208259,2749
"CANNON-FODDER",395150,14059,58289,3444,555,569,329,124,541,1169200,671606,5301
"ICETECHNICIAN",394414,22129,60801,5782,215,1362,1512,167,2003,2002700,698491,5104
"FALLEN DREAMS",393832,21370,61526,5380,235,528,624,385,1597,2097400,1217508,7000
"ERUISS",392382,22399,53140,5088,430,1187,730,285,1041,1864200,880117,4142
"ZEALOT163",389476,20292,46726,6571,167,1247,666,331,1954,2097900,576847,3544
"PT.C",387434,23439,67603,8343,830,1361,1248,134,1138,2098900,774592,3405
"IMUEKZ",387382,30045,53715,5275,432,1247,847,359,3312,1900700,858940,4851
"KUJO",386064,8453,30075,983,762,568,259,162,585,780900,344443,832
"SEVASTOPOL",383663,19883,72132,8029,437,616,464,266,1152,1695900,961343,5141
"WASUPZ3R",381781,18205,55338,3741,371,489,390,207,781,1692700,1350014,2925
"MR.LIU9621",381118,27947,50892,6733,316,894,493,169,1092,2099200,831615,5143
"MERBLE",379510,15880,55951,3240,292,539,440,368,779,1518200,899719,5504
"CPTFOOT",379421,9976,46846,1071,464,642,424,269,438,807000,516583,3885
"KINGFISH101",377984,19499,47031,6075,224,776,359,859,784,1972400,1195858,4442
"NO-BIO",376982,11422,43773,597,524,319,233,62,686,707600,842889,1660
"JOHRAEL",376465,34865,71254,6913,416,1375,885,123,1075,2098900,1358372,12112
"MIYUNBUYU",375944,11784,46365,2226,487,503,391,152,661,881900,535961,2688
"TALION-FR",374974,31741,82105,16792,203,812,440,267,544,2103500,1544368,6325
"HERMAÃUR",374079,9226,35070,767,423,654,356,191,512,879400,518230,3986
"YARRINGMEOWER",369689,20415,52165,3028,254,1044,587,287,1362,1611200,666186,4593
"LIU",367124,19956,44890,7792,292,778,378,56,974,1958200,509345,2257
"TIGER5678",365351,27580,68772,5213,318,1198,975,155,2159,2101700,1191867,13173
"GHJI",364998,15353,43860,5542,201,713,578,33,1470,1030599,384115,2723
"STARWEN",364462,11997,51016,441,680,516,479,184,845,937000,105801,2488
"SARGEANTWAR",362977,26139,35459,5444,272,440,273,129,866,1411000,910855,2616
"DKFLA222",362395,18512,65026,7510,274,403,285,247,1034,1352100,2043719,5068
"BLEUGH",361930,6777,25295,834,393,424,264,123,540,589600,196253,729
"EL_CULERO",360649,32624,41103,8787,179,693,477,661,2333,2101900,1590646,4771
"CAPITAN RUSSEL",359626,18560,35346,4554,185,793,599,144,1735,1403800,600655,2149
"ENGUARD",355823,23219,51440,5862,318,561,428,247,933,2055300,965069,3490
"CORIOLIS1996",354243,47840,55849,8491,300,1186,957,479,1143,2100300,1513107,5338
"SEDA",351147,3885,14176,732,477,401,217,17,625,196000,112129,880
"KAIKEL",350233,19260,59341,6246,236,632,316,196,584,1807400,1061823,1554
"OPT_0",347495,28778,35316,5331,172,516,662,486,1343,1155400,609446,3997
"RITHILIN",347237,26514,39238,5941,215,770,273,135,1338,1947200,836365,1622
"GIRIDIUS",347040,20377,67627,6020,724,681,307,35,564,1792100,1260716,1950
"JAMESTCJUGGALO",345093,10201,31596,1104,523,514,441,205,776,723400,577375,901
"JUANHOOPOLIO",341770,17304,47164,4460,777,362,454,74,533,861100,980065,3099
"CYPRESS_BLADE",340323,19109,66016,3912,481,789,480,92,385,1808700,1190206,2182
"NICOLO",339005,31299,39789,8083,305,1406,1488,276,3099,2100000,908718,6330
"TOFUMAN",338818,10610,26626,1190,319,863,442,25,812,797000,270405,3248
"Ã¤Â»Â¥Ã¤Â¸ÂÃ¦ÂÂÃ§ÂÂ¾",337160,8938,39248,551,506,404,256,130,322,694400,579778,2387
"KRAISER",335184,22261,64483,7537,225,376,261,373,937,2100000,1282477,4726
"POMMY",330510,14273,35485,1883,254,795,599,361,1192,1347600,523624,3881
"SPARTAN4125",324947,28686,61939,9292,176,286,379,1076,318,2105500,772652,11386
"BEAUTOWNOUTLAW",324231,30819,43409,3272,243,703,576,598,1367,2099200,793578,4502
"NUELEN",323889,19086,48282,5180,519,704,435,97,778,1402800,635062,3579
"WYZZ",321238,14287,35096,2097,533,482,313,104,832,951500,653568,5079
"CLIVERED",318133,17452,40343,4805,225,668,292,54,1034,1471100,728894,3285
"TIARINBLATE",315988,7979,28368,4093,198,344,288,20,357,814800,423608,3056
"SCHLEUDERER",315969,16334,51263,1178,333,194,583,606,188,1510600,742942,2884
"MTHL",315185,18168,43335,2960,274,750,782,181,996,1189700,416534,7000
"CRAY",314145,16180,31667,2515,555,468,228,231,320,1349800,533172,2063
"SAVRUL",312610,26580,45803,2287,230,477,329,612,1124,1819400,1412966,3539
"ONONYMOUS",311631,10001,25012,1624,232,238,104,91,405,871200,441985,1538
"KEDDNEX",310471,20672,63420,3092,494,604,897,69,636,1978600,667413,2223
"DEADSOULS19",310330,10631,29340,2036,448,454,270,21,1263,947500,755844,3759
"FOREFOX",307824,11111,28831,1485,332,441,438,199,468,901500,356506,1240
"WHITEFLAW",306095,18597,38489,967,326,750,532,228,1018,1569000,833038,2030
"BANANA.RAR",303770,17825,35202,3665,334,485,243,247,718,1067800,622697,2250
"CHARLESTONE",302845,12711,47688,1689,326,350,525,133,539,1079200,519746,3146
"FREEZ",301822,17592,41242,3618,493,702,202,109,1557,1465300,818670,2479
"MININGBOY1989",300756,14622,37819,3616,286,905,425,48,1075,1083100,385495,3544
"BASTO",300622,16604,45314,4747,201,206,407,87,626,886200,439210,3886
"GUNSUP!",299689,18730,44828,5288,245,804,621,143,1498,1739900,774695,7805
"PROSKILLS",299039,15637,40233,6512,593,641,420,86,1252,1105100,623013,5030
"SESH",296504,24576,70365,13517,132,246,460,64,610,1429700,1903644,3259
"ROBERT A. GREEN",296312,27541,53659,7878,242,755,672,377,1691,2099200,1520661,10551
"ELYSIUM",295617,17940,66345,1267,1528,467,185,37,453,860900,644874,3265
"SERGEANT MUFFINS",294985,13233,26691,1351,295,536,431,228,889,1173300,372486,3236
"JAY DADDY",292245,10310,34146,3020,445,242,126,140,343,836200,459448,2085
"UNIVERSALI",292215,13888,38009,2536,333,477,542,175,1092,1168500,755039,4036
"1LONELYSNIPER",291313,13468,32457,4525,204,625,312,271,684,1129800,721678,4142
"N4P4LM",290903,24782,62475,12586,130,507,381,437,474,2098300,1246389,6384
"SETSUNA KURAZAKI",287271,9662,31844,674,496,1171,1302,162,864,690500,180271,4830
"LEWD LOLI",284959,7162,36293,229,794,450,332,351,306,561100,165294,1548
"DYALOT",284588,7398,17796,2892,158,588,178,124,528,777300,281277,2236
"CORIOLIS1128",283963,28582,41759,3063,222,757,860,735,713,1986800,1073578,4559
"YTHIEL",280709,10690,44156,1249,290,870,434,105,224,1065800,827958,2427
"XIANDER",276381,14127,46691,2972,554,212,118,56,483,946300,1001222,1033
"BLACK RABBIT",275488,18155,47797,1490,474,247,569,189,565,1800500,993532,1515
"PRIVATE JF",275216,2730,14613,185,777,252,201,77,221,199700,62483,455
"ZUKKIE",274837,22486,47283,7269,187,514,557,276,1375,1467900,875633,7096
"MOOMOOMOO",272837,15397,60215,10293,168,344,417,109,619,1309500,936611,5894
"PABBATT BLUE",271416,16282,34201,2291,1337,286,204,266,798,1167900,749824,1552
"RADE",271247,20278,52797,6029,310,467,518,316,632,1240400,776988,5687
"CH4K4N",270824,12940,45081,1447,907,497,409,278,606,914300,958057,1751
"TRYHARDNOOB",270673,3154,17522,56,630,262,197,35,189,276000,127033,520
"COMPUTER RAGE",270311,6294,22740,276,335,584,654,56,376,416600,160322,2780
"PRVJPT",269936,38322,77310,21490,126,98,298,150,791,2103200,2478902,2330
"SGT.JAYNIMROD",268709,16090,36991,2880,254,323,225,191,756,1603300,631643,3843
"KEMENZ",268042,11336,43018,1883,229,321,365,315,636,1036700,951110,2387
"11QQ",267904,17837,30390,4577,265,736,709,71,2152,1499100,600887,3603
"OLDMANPUSHTHECAR",267661,9925,26139,2729,239,410,215,163,581,1011300,181317,5427
"PIRX",267434,21230,63056,7899,247,595,827,33,589,1788200,1261677,2687
"SONICG52",267052,15105,49836,3962,370,232,166,215,303,963800,903072,2423
"WARBRAND2",265347,20361,38450,4064,226,651,461,597,803,1687300,758986,2291
"TANGODELTA12",262901,21982,32471,3230,213,250,329,649,716,1351300,795838,1748
"DAVIN",262029,24651,29548,2154,258,1551,1446,58,3785,1939300,369602,6649
"C417632069",260055,18233,37060,3725,404,1030,382,38,1103,1989000,581302,3067
"AZERIU",257887,14730,38439,3652,522,174,108,235,460,898400,381342,3031
"JOHNAVERAGE",256647,14939,46771,3020,253,284,163,318,353,994700,783346,4072
"JHONNY NIDEB",255700,12500,26212,2833,370,470,646,364,789,1005100,335309,4702
"NEFERPITOU",254948,6130,26243,196,1058,231,97,155,134,488300,185009,735
"JONESY22",254266,20406,55992,6035,212,161,312,190,660,1012300,898392,2203
"TIRED SLOTH",254126,12391,34725,726,385,565,387,264,476,847100,581666,975
"GHOSTRONINBOOM",253891,11038,28407,4767,279,457,302,49,521,806800,332433,3933
"NUTTERTOOL",253462,13280,43600,4074,223,454,432,184,814,1249800,506783,6247
"ANGRYSQUIRREL",253316,13477,36223,2467,254,232,416,153,425,892200,323310,2398
"GIBBS",249782,9624,29433,4269,223,379,327,153,475,670700,728940,2181
"MR. REN",248546,18020,42674,5802,283,287,208,559,716,2097200,1211480,5961
"AXPION",247959,11831,40386,4005,478,442,159,67,387,962800,621753,3815
"THE RWR PUNISHER",247280,7529,28112,511,340,987,1009,110,775,527100,139150,4087
"MOIST CLAIM MEAT",244443,5559,23978,803,326,407,320,83,284,415100,300963,2291
"SHITGAME",244076,11533,49160,1447,1028,615,894,67,1220,1047400,194452,1599
"TKW",240651,14715,33119,1358,438,885,837,81,1132,1207400,294838,6434
"LKJHVC",240517,12055,36064,1509,362,267,296,133,355,812000,432340,1364
"MR. HOPS",240072,19516,54010,12122,162,317,401,171,658,1721100,1113494,6516
"RIGORMORTIIS",239153,19009,28399,3473,173,261,120,303,694,1543900,590838,2466
"NIKOLAI SANDROFF",238811,26651,24947,6330,195,632,402,50,2131,1750600,451085,2893
"TREEFORD",238746,8608,30020,3701,189,403,285,121,396,767600,372975,2776
"JULYAN",238485,11543,37705,1235,483,248,341,260,245,786200,587527,2193
"FIRED CEO",237723,14699,33388,2496,176,200,265,343,347,1430700,913923,1986
"CHAINKILLER_NL",235770,18172,31765,4236,274,467,443,232,1730,1391000,416746,4396
"GANKEY",234554,23796,52787,7318,229,255,447,105,518,929600,813091,4153
"MR. SKELLINGTON",232637,12298,32193,5336,221,493,469,119,626,918400,472961,2970
"NITCH",232428,9375,26215,2575,465,345,344,103,612,748900,324041,2545
"TINGTINGTHS",231530,11330,44796,8389,139,210,358,91,404,936800,997830,4752
"MR KAPUT",229696,19251,28273,6642,262,411,314,56,1429,872400,427916,2581
"TAMA WA NEKO DA!",229319,5090,25656,79,777,157,155,181,185,373600,149686,497
"LIMA",228795,8464,26345,689,411,314,50,100,224,828700,448042,785
"POIDACHI",226244,2931,14467,63,631,178,60,112,107,199700,53786,348
"TURBOMART",226047,8939,35578,2791,638,224,251,55,370,696600,311352,2192
"[JIMMY]",225640,14200,39056,2201,228,181,225,287,493,1033000,703157,3200
"WOLVERAS",225271,11135,30589,3646,368,334,262,74,567,831900,261020,1319
"D3VILRUL3R",223925,13251,25977,2852,311,448,433,220,1119,894000,376111,2118
"STATUTORY APE",223322,12081,26608,1055,1220,374,476,172,784,770900,214242,2126
"AKAKIY",221586,20304,50157,12863,120,735,277,116,730,1849800,1256109,2741
"WAFFARU",221235,6250,18492,1391,347,508,377,170,750,578900,216529,1589
"EINSZWEIDREI",219518,8604,21167,3135,207,268,178,46,360,655800,396919,1337
"LITTLE SCHEMER",219465,10036,27295,675,487,349,411,210,447,768300,222617,1458
"TECH9",219252,21216,28140,4059,250,301,246,406,664,1672200,546095,2709
"ARGONTITAN",218603,13860,42289,3046,248,296,288,122,801,1187300,462944,4753
"BOXY BROWN",217900,19568,48666,7057,240,192,151,347,387,1998600,922783,3909
"RELANSCARLET",216960,15459,42197,1612,541,279,365,612,109,911200,577765,853
"WALTARRON",216513,37713,34145,3965,328,539,343,310,974,2099300,938249,3597
"MANPOWER",215485,17846,28599,3442,658,1035,287,33,893,1300900,491387,3877
"MTCNEKO",215287,14532,23054,2466,180,332,248,78,1029,784200,319296,1378
"INC",215111,13559,42871,7658,150,286,319,388,896,1387400,731288,6265
"RATCALLER",215056,8956,26034,2307,345,569,503,36,618,741100,383294,2888
"XANAX",214536,15276,29950,1935,320,354,235,89,881,1307100,644701,1538
"PG.AIRSTRIKE",213856,27066,45251,9833,194,347,320,333,587,2097400,389906,8884
"AKRYDER2",210930,22552,29868,6502,222,551,337,19,1451,1541100,1090482,3012
"GRIFFIN",210298,10226,30048,2478,246,295,420,98,392,773200,502006,3336
"CHARNOBYL",210293,12222,30720,1052,332,380,396,154,604,966900,759227,1832
"WANZER",210002,9878,36682,1352,307,309,307,176,234,863700,532210,1999
"TONYMOLY",209247,10954,23140,1648,339,291,162,59,614,697300,207572,1074
"XAOC",208955,11447,34585,985,728,423,288,92,752,825600,389353,1708
"TURKEYSANDWICH6",207242,14476,32708,4759,256,653,435,95,2108,1167900,528730,2079
"ALISTER",206499,22121,48540,11338,157,145,216,55,580,1851600,833328,6895
"SOUPMCTAVISH",203835,14543,31150,2962,204,407,221,74,807,1115900,536576,2215
