"username","xp","time_played","kills","deaths","kill_streak","targets_destroyed","vehicles_destroyed","soldiers_healed","team_kills","distance_moved","shots_fired","throwables_thrown"
"DOX",1805818,42160,199864,5514,490,3357,2581,500,2848,2103600,2512835,21815
"TOD THE WOODSMAN",1805538,28909,135562,3458,491,1435,981,494,894,2103400,1164211,8317
"WJSLK",1735451,49071,230996,14156,1073,3915,3452,551,7222,2114500,2392134,20302
"SILKY",1714412,44114,160995,9436,1236,2067,1301,192,4428,2101800,1726984,12413
"MAYSTER",1677656,23362,114575,1092,2015,1781,1203,617,823,1836600,1135675,5184
"JOE SHMO",1634086,67649,217239,7489,405,2687,1815,653,1759,2115600,2301653,23649
"LLLLL-",1609584,38434,234062,780,1315,3891,2564,392,2492,2099600,1110880,7180
"CUCUMBER",1549837,53406,159801,4842,350,3408,2394,509,5132,2109100,1825383,24043
"SHIGEGGG",1540706,103871,227452,19815,410,2156,1480,1326,6276,2134600,5942466,10178
"SMOKO",1538818,50171,112320,1421,589,2748,2080,967,1684,2103100,1945061,17214
"DIASHU ZUK",1526488,72165,174032,7980,345,2331,1949,1481,4467,2119300,2345391,19164
"GREENHORN",1477014,38155,119641,9267,321,2478,1437,637,2226,2108000,1907930,13937
"JUNKYARD DOG",1445848,45133,175638,14095,314,2767,1542,1585,3029,2119600,2969409,46731
"CAPTAIN VODKA",1428317,38399,124805,4566,413,2339,1175,583,2970,2105100,1623185,5359
"ROSTISLAVAMK",1426674,48643,220857,10489,986,3798,2584,234,3137,2116900,3876731,20684
"THRAXS",1410959,43416,157199,3685,607,1949,1390,1068,1955,2106300,2259140,10732
"RIKKUN",1403344,49365,127876,5955,1120,2237,1138,685,1463,2107100,2395590,4485
"KICHERKEKS",1373644,55472,185221,5189,806,1935,1695,764,3124,2103000,1881610,5248
"OLD FART",1371900,18731,95724,686,731,1944,1404,213,2649,2097200,702699,7276
"IRYON",1364279,67272,239197,12099,644,4027,2409,481,1557,2113900,5066726,12482
"REFRIGER RAIDER",1340588,49894,111036,11884,657,2754,1513,287,4278,2107000,1253688,12853
"CIUBE",1239510,23493,78108,7142,326,1297,1124,159,741,2030800,911832,6766
"ZARTACLICKING",1226130,37491,137203,5120,539,2116,1855,512,1680,2101700,1995588,13001
"ROCHELLE",1225844,15009,123116,539,933,992,809,156,939,1009400,1125374,2586
"HENB1",1206733,33277,112057,2885,1185,1741,1299,600,3075,2101100,794347,3996
"PINGO",1204466,72416,147709,8319,1126,4175,1199,1268,2476,2129500,2587795,9810
"XXLEMAGEXX",1181552,29686,89590,7117,216,1519,1094,1296,1379,2103400,1421031,5332
"OCELOT",1177216,60785,137771,7346,223,1852,1034,494,3136,2111700,2801172,13581
"MR. DESYNC",1174593,25564,95504,1875,529,1977,1229,204,3101,2100200,954778,11166
"Ã¤Â»Â¥Ã¤Â¸ÂÃ¦ÂÂÃ§ÂÂ¾",1156366,23319,120861,1173,797,1615,1115,283,1162,1866300,1465016,7207
"JET3",1148028,64384,163295,9603,322,3531,2292,383,3500,2115100,2851400,20666
"SRS_SCIENTIST",1129994,20387,60357,7584,627,974,243,246,313,2097500,821904,3036
"AKOGISHI",1127392,37264,135479,5823,602,2347,2353,732,2225,2102500,1357522,19206
"MR. NICEGUY",1125678,33511,141453,4178,783,2144,1469,269,2071,2100800,1517660,10077
"MR. MRRINTAKARVA",1123377,34079,145205,4987,456,1589,956,877,1102,2102300,3715472,4769
"STAXXY",1114721,23763,100371,3834,1386,1930,982,651,1398,2098200,1144255,5853
"FREUDS CAT",1113636,44850,129966,7560,436,1623,1403,1566,1690,2109500,1593264,17539
"JERSEYFIGHTER",1096782,28448,67978,10424,443,878,670,499,2014,2098800,956811,4152
"PSYDROSE",1094092,44018,144618,10275,383,2176,1979,273,2502,2103400,2449289,14140
"DARKYPWNZ",1090656,33147,101090,6733,377,2226,1882,456,3175,2103200,1411408,10010
"GENEROYALE",1089708,22295,57426,4704,366,1215,748,79,2063,1839700,687308,3513
"SRS",1086090,22619,68352,7189,584,1075,332,141,524,2097500,927056,2084
"GARNETZ",1081913,72730,121972,13046,683,2430,873,624,2671,2099900,1294759,10365
"STAIN",1080001,17416,49188,4407,526,1845,767,96,1465,1848500,681360,5119
"KID_MONSTER",1076651,26578,60293,5409,899,1519,573,304,1349,2101100,999066,3708
"HIDDEN_DRIVER",1063768,15323,60283,4292,287,1170,962,67,2330,1260800,882154,4324
"LEMONPOWER",1060039,36166,110627,8406,714,1569,669,74,1239,2098900,1322915,7579
"ZEPHYRANTES",1043155,15787,70647,3295,527,1042,630,42,1302,1601200,673090,2609
"KISETU",1030420,26391,110280,5995,662,1476,1366,222,2027,1915100,1205697,10295
"SARGENT WHISKY",1018317,29819,88571,5617,325,1584,1211,543,2109,2101800,1269196,8856
"SIR. PAIN",1018054,54387,122541,10972,254,1845,995,732,3653,2108600,1831864,11148
"DREADNOUGH",1001810,20334,76152,2553,381,1373,765,408,1590,1727500,1036200,9524
"THANSHUHAI",998774,17460,83791,319,1994,1071,550,338,546,1093100,751277,846
"LUA",983317,19386,95132,4538,1034,887,441,13,827,1174000,642924,2934
"LENNY",926739,21195,87791,1962,4000,1519,1012,126,1342,1916500,957063,2385
"F2P_MAGGOT",926054,39320,89660,8098,225,2093,1846,900,4349,2102000,994651,11794
"OM",922878,32150,136629,3619,342,2478,1607,793,1576,2100500,1248710,16141
"NOBIO",917672,29321,106479,4792,381,1325,704,172,1474,2097700,1763875,5708
"IMOMUSHI",914008,40740,101707,8114,352,3569,2462,691,3007,2106600,1772787,14914
"THRILLSEEKER",908902,23337,90232,914,1078,1269,872,547,946,1832300,691935,2246
"PHLOIDE",881861,42300,139862,11029,297,1531,874,656,1788,2111400,2624575,12313
"IRON_BEN",879612,71323,107145,8869,813,4655,1853,255,4408,2116300,1262770,10039
"OUTOFMEMORY1",838264,49091,96821,4948,407,1308,1289,710,2774,2105000,1265939,6380
"NACALYATOR",825910,49665,115815,5960,465,3136,2166,844,2767,2109000,1680085,10239
"HELLNO",816837,30505,114656,5229,689,1106,733,66,2573,1689700,615043,2094
"DKFLA2222",809731,35079,139838,10354,326,1081,813,201,1651,2097800,3301575,9673
"COCONUT135",799941,32985,80246,8266,198,1498,848,280,2209,2104500,1173820,8784
"ASSIMILATOR",796877,31288,89992,7530,345,1560,1168,305,1415,2099500,1263367,14398
"MR.MUDE MG",793099,52497,139162,15346,193,852,1030,310,2620,2106300,3050005,24785
"MUKAIJIMA",771359,51518,164010,38852,181,2005,1534,1043,2806,2099000,1883931,52656
"SKATEGRAVITY",759567,21312,78614,4674,407,821,516,329,1060,2003000,1306070,3176
"PANZER_KATZE",758894,31012,106706,1845,521,1167,1929,1559,1334,2100000,1514915,4837
"RICTUS",750914,43932,171345,4070,829,1100,1759,129,1274,2097500,1150736,3656
"TKW",731912,34642,87492,2594,438,2144,2353,177,2979,2099600,872328,14616
"ZELI",724706,41050,106395,10501,310,1607,1105,953,1044,2100900,1920842,13142
"CORBEN DALLAS",718668,42661,107894,12284,373,817,1143,416,1590,2100300,1840100,19722
"SILVER BACK",704848,43640,99313,11616,175,1210,866,634,1883,2109600,1450966,10484
"ZEALOT163",685142,32231,72005,8640,761,2236,1105,418,3286,2102600,856207,6148
"MOBIUS STRIP",682653,20941,76685,3661,343,2493,2099,180,1444,1854200,892007,9870
"ESP-PLAYSKULL",678515,18684,78256,1771,839,587,597,305,797,1285400,461662,1948
"BREAD",676873,29880,81108,8928,472,1028,660,534,2853,2099900,1496339,5860
"MISTAKILL",674533,34524,85655,8701,280,867,735,706,1787,2103600,1183678,5751
"BED RELT",666734,29690,101888,980,473,784,842,845,408,2100500,2877127,5277
"BLUE2TH",664378,26063,93421,8053,472,1606,1574,454,1919,2098500,1139209,8497
"DBR0WN",649641,19279,48993,1563,286,937,388,549,1076,1650600,892755,2965
"STEYR",645057,13325,48612,3332,349,934,508,35,732,905500,558810,1861
"DOMEHATOP",636313,15306,67942,2921,554,829,650,78,1566,946900,578350,2895
"MR. GREENBEANMK1",634868,23621,115286,2249,1024,1444,1497,58,865,1715400,488104,3586
"IMUEKZ",634799,43795,76325,7434,432,2048,1338,524,5076,2100400,1194637,7160
"WILLIAMIONIANA",632575,35515,66297,4988,248,1230,691,1050,2259,2102000,1004322,5335
"PANZER VOR",623195,20177,68423,2767,528,2044,735,55,1328,2097300,771012,4456
"KAIKEL",622185,28376,92462,7786,236,957,542,339,870,2099800,1790382,2454
"STEFANOBANG1",620916,32924,64388,4995,315,1059,690,120,2156,2099600,1893101,3859
"CY@",609568,20539,40652,7601,454,1252,592,77,1498,1992100,511397,5640
"ANZAC_JOE",604330,32131,80154,6835,510,591,972,306,687,1915400,1575816,7048
":3",592056,41921,82976,15571,443,895,701,797,1660,2103600,1031705,18674
"ZELF",590227,8020,29406,1868,1640,777,466,36,1298,494100,168495,1400
"EASAN",589478,47746,58012,8621,479,2367,1277,144,5765,2102900,1239325,7641
"RANDY UCHIDA",586900,21678,43247,2271,355,1081,868,57,1546,1549300,358425,4281
"LIFY",584376,10423,55702,559,586,880,584,143,686,930900,463710,2597
"CODERNEM",573126,21604,51804,3886,217,561,314,475,714,2097800,729710,1947
"ONLINE SECURITY",560833,12579,46049,2891,296,413,233,33,810,1289500,730146,1057
"A RAGING GYPSY",560773,27749,70449,4591,337,1028,676,199,1644,1952100,928779,8646
"LEETCH42",558966,52955,99737,20206,188,429,650,235,1760,2103000,2722119,12559
"FALLEN DREAMS",552088,26528,80793,5896,342,736,861,522,2058,2099700,1578916,9403
"YUKI-NYAN SENPAI",548756,10313,58629,119,1210,536,288,330,292,721800,279078,1099
"DEADMAN123987",547476,22163,42395,2064,249,1198,528,196,1569,2097700,751948,2587
"HILDEGRIM",546665,25869,83092,6991,272,588,499,249,1171,2099900,1214397,5411
"ZULU-XI",545855,4760,39500,140,12119,146,61,8,59,117300,17391,212
"SARGEANTWAR",544339,30449,46487,6460,350,696,426,269,1263,1874900,1049212,3566
"SPOONALOT",543693,24933,60245,6107,319,990,544,386,892,2040100,814090,7226
"MEMO",535530,20692,58161,4138,406,793,417,39,805,1636200,776799,2587
"QIYUAN",530767,27995,64915,2195,421,797,543,79,1155,1698700,1693710,1723
"FLAT CAT",529274,22927,68740,2794,252,821,800,1097,739,2067600,890966,8843
"KALISHNAKOV",524040,23543,60092,4397,238,993,772,417,871,1947600,785041,7351
"N.C.N.N",523598,21572,91366,4522,478,894,595,101,1247,2072199,1108712,5858
"XM177",522834,18314,55789,7976,224,619,490,1036,803,1703100,1202401,3870
"BLACK RABBIT",521502,28786,82581,2352,474,603,1133,364,1004,2100800,1763086,3174
"KDDI",510630,7518,41489,283,2545,601,348,62,581,648100,370680,985
"FOREVERARIA",507394,17228,68661,5995,627,1250,484,77,1004,1601300,877955,4341
"EAKING",507001,13943,52288,1169,481,1049,712,264,1481,1157600,306794,5055
"KERMER",497132,15817,56771,2682,328,1076,683,156,1050,1236000,686904,4867
"ROCKEYE",495955,22676,88656,7601,354,935,775,207,762,1950000,897444,4723
"LIUSUAN",492976,23031,78873,5370,470,2014,1057,166,2705,1886600,1168144,7563
"SUTOPIA",492492,17806,30146,6680,620,1213,395,57,3912,1775900,276577,5976
"BEAUTOWNOUTLAW",489861,44336,59728,3858,868,1292,881,747,2011,2102100,985303,6039
"ONLYNOOBSTRYHARD",484086,7984,30029,1458,504,663,284,73,483,829900,400514,2113
"BLACKSTAR101",481910,21347,47129,2922,293,555,294,102,1202,1786200,1186806,3943
"MARANELLO",481642,35230,105614,3148,1559,1414,1729,91,1957,2097500,608891,13461
"FAIL PLAYER",481251,25474,62580,6087,258,839,793,758,776,2098500,1445808,6060
"JOHNG",480364,36465,77686,13785,344,628,640,294,1241,2098300,823283,4295
"ANDEXA",472745,25229,68778,2896,960,521,374,295,560,2014500,971757,6106
"CORIOLIS1128",471045,40335,65659,4598,222,1294,1284,1121,1153,2101000,1697819,7190
"CHAPATTI",466053,29777,53414,5947,805,840,476,491,1126,2098500,1196885,2057
"JAKE S",465740,36258,73889,6543,300,1429,556,277,1479,2104300,1137102,4974
"WANZER",463600,20831,77569,2394,328,522,523,431,507,2011800,1217798,4000
"ROKPARATROOPER",462716,17515,56277,3512,273,314,394,255,671,1607200,904202,6311
"NB",461507,13250,36217,1021,334,463,332,196,514,951200,281948,591
"DECEASED VETERAN",452936,6320,28415,608,459,314,180,88,390,463200,325665,879
"ROD SERLING",450772,14753,42855,3347,350,635,306,118,869,1057300,660610,1678
"FRIDAY",450765,25143,66471,2285,290,1194,731,555,1691,2098100,1129008,4220
"DUBAYOO",442212,27790,51473,3267,294,1026,694,405,951,2028200,845601,5450
"AFROKITSUNE",439453,41471,69394,11624,192,983,623,439,1708,2109100,1487847,11218
"PHRAL",436044,21193,65762,3862,419,920,749,471,1271,1585000,1184256,4840
"YTHIEL",435044,17086,69491,1663,432,1322,656,187,326,1877800,1389217,3540
"CLOUD18",431702,16301,57107,3558,387,968,524,59,600,1407100,894261,1354
"LONE",430478,18009,78399,8838,237,449,729,131,598,1536600,1353946,9273
"CODENAME-FIVE",427077,18789,56592,1526,599,860,345,196,775,1260000,1080070,3644
"SEVASTOPOL",417066,20602,75774,8318,437,647,499,287,1218,1774700,1005001,5513
"KILROY",416621,19115,50739,5847,272,758,442,375,1098,2020700,871470,6504
"PRVJPT",415349,51841,109559,29056,227,149,465,258,1074,2107400,3461136,3725
"MIYUNBUYU",414914,12994,51243,2334,487,559,442,169,747,958300,588415,2927
"RIGHTWINGNINJA",411878,15064,39720,2784,490,543,361,422,610,1332500,713108,1880
"ERUISS",406722,23300,55437,5280,430,1246,774,298,1093,1929000,913680,4335
"TALION-FR",403118,33496,87830,17414,203,839,461,344,589,2105200,1649161,6891
"WASUPZ3R",401762,19215,58644,3829,371,499,398,227,801,1802600,1448186,3079
"PLAYSKULL",401706,17825,58217,3437,1625,427,276,138,839,1403200,686314,2180
"ROSWORTH",401687,27350,73293,3534,248,534,307,419,716,2097200,855050,2027
"LEEIZAZOMBIE",398315,14840,39967,3330,612,487,553,112,688,991500,794394,3770
"CANNON-FODDER",398310,14168,58820,3465,555,569,330,128,543,1181700,677016,5358
"POOFY PONY",397805,26021,56203,3162,394,567,267,895,697,1950000,1208259,2749
"MTHL",395300,22410,53898,3708,274,898,970,206,1234,1503700,519587,9052
"ICETECHNICIAN",394414,22129,60801,5782,215,1362,1512,167,2003,2002700,698491,5104
"BASTO",393860,20402,56553,5171,247,262,504,107,749,1052900,540994,4792
"STARWEN",392042,12875,54531,472,680,541,509,202,920,998700,112887,2688
"TIGER5678",391248,29032,73634,5548,318,1319,1059,159,2318,2102800,1269918,14013
"PT.C",389622,23554,68003,8371,830,1365,1255,135,1144,2098900,778048,3425
"KUJO",386064,8453,30075,983,762,568,259,162,585,780900,344443,832
"KINGFISH101",385380,20067,48122,6132,224,792,366,890,797,2025700,1228130,4590
"VCC",384131,18301,55093,4287,250,550,341,95,1107,1538100,1078785,4282
"XANAX",384026,22590,53936,2768,320,573,390,135,1380,1940200,1179732,2531
"MALICK",382377,14603,56024,1320,573,649,458,180,1154,1128000,1179907,2826
"MERBLE",381646,15995,56296,3254,292,541,443,373,786,1532000,904929,5533
"MR.LIU9621",381118,27950,50892,6733,316,894,493,169,1092,2099200,831616,5143
"LIU",379542,20289,46020,7881,292,791,392,57,1000,2000300,515538,2295
"CPTFOOT",379421,9976,46846,1071,464,642,424,269,438,807000,516583,3885
"NO-BIO",376982,11422,43773,597,524,319,233,62,686,707600,842889,1660
"JOHRAEL",376465,34865,71254,6913,416,1375,885,123,1075,2098900,1358372,12112
"FENIX3",374903,10834,43147,1725,319,517,574,140,779,853400,357215,2573
"HERMAÃUR",374079,9226,35070,767,423,654,356,191,512,879400,518230,3986
"YARRINGMEOWER",369689,20415,52165,3028,254,1044,587,287,1362,1611200,666186,4593
"N4P4LM",367324,28866,74704,14103,133,604,425,521,528,2101500,1488550,7385
"GHJI",364998,15353,43860,5542,201,713,578,33,1470,1030599,384115,2723
"NUTTERTOOL",364174,16783,58259,4605,284,571,599,283,1024,1689900,631333,8248
"BLEUGH",363715,6881,25612,843,393,426,265,125,546,596500,197725,742
"DKFLA222",362395,18512,65026,7510,274,403,285,247,1034,1352100,2043719,5068
"OPT_0",360839,29549,35586,5364,172,530,670,491,1443,1165400,610786,4021
"EL_CULERO",360649,32624,41103,8787,179,693,477,661,2333,2101900,1590646,4771
"UNIVERSALI",360430,16266,46243,2961,333,616,627,206,1311,1456500,906950,5036
"CAPITAN RUSSEL",359963,18623,35429,4560,185,797,600,144,1744,1407600,605417,2150
"BUMWORMZ",359176,30876,53997,7095,302,531,704,327,908,1825700,1366163,3837
"NONEJ",359125,26312,51191,5838,571,740,529,291,1026,2087000,614289,4488
"ENGUARD",357330,23347,51704,5883,318,568,433,247,937,2071400,969730,3504
"CORIOLIS1996",354243,47840,55849,8491,300,1186,957,479,1143,2100300,1513107,5338
"SEDA",353959,3988,14420,743,477,402,222,18,640,200600,113549,897
"RITHILIN",352844,27049,40033,6032,215,786,276,139,1370,1996500,857957,1662
"GIRIDIUS",347040,20377,67627,6020,724,681,307,35,564,1792100,1260716,1950
"KRAISER",346733,23014,66454,7673,225,381,270,397,956,2100400,1322310,4895
"YAKURUTO",346625,26664,67054,16115,159,815,1142,209,1768,2098100,878497,6900
"JAMESTCJUGGALO",345093,10201,31596,1104,523,514,441,205,776,723400,577375,901
"JUANHOOPOLIO",341770,17304,47164,4460,777,362,454,74,533,861100,980065,3099
"SAVRUL",340331,29113,49512,2498,230,552,395,657,1295,2016000,1518643,3879
"CYPRESS_BLADE",340323,19109,66016,3912,481,789,480,92,385,1808700,1190206,2182
"NICOLO",339119,31318,39790,8088,305,1406,1488,276,3103,2100000,908803,6334
"TOFUMAN",338818,10610,26626,1190,319,863,442,25,812,797000,270405,3248
"KEDDNEX",336168,22335,68391,3114,494,620,943,73,652,2097300,703758,2348
"MANNY GOLDSTEIN",331828,14156,25186,1027,521,412,319,156,693,711900,304215,3550
"POMMY",331302,14317,35574,1889,254,796,600,362,1194,1353000,524977,3892
"WARBRAND2",331034,24660,47298,4668,226,792,616,824,995,2097200,910568,2796
"R.X",328071,21953,55381,5374,206,459,593,257,925,2097200,906831,7035
"SPARTAN4125",326708,28803,62248,9315,176,287,380,1080,319,2105600,777237,11417
"NUELEN",323889,19086,48282,5180,519,704,435,97,778,1402800,635062,3579
"WYZZ",321238,14287,35096,2097,533,482,313,104,832,951500,653568,5079
"SCHLEUDERER",319010,16611,51801,1181,333,195,583,620,188,1559300,759321,2890
"TANGODELTA12",318862,25403,38016,3522,213,292,364,833,812,1590100,984528,2128
"CRAY",318255,16514,32346,2556,555,473,229,240,325,1384700,540888,2092
"CLIVERED",318133,17452,40343,4805,225,668,292,54,1034,1471100,728894,3285
"FREEZ",316634,18222,43180,3701,493,747,226,113,1613,1521200,870548,2579
"TIARINBLATE",315988,7979,28368,4093,198,344,288,20,357,814800,423608,3056
"ROBERT A. GREEN",313129,28591,56092,8090,242,801,683,408,1742,2099900,1618366,10976
"RELANSCARLET",312127,20088,54836,1734,541,386,487,870,156,1231400,614894,1281
"ONONYMOUS",312108,10045,25114,1632,232,238,105,92,407,874600,443726,1546
"ELYSIUM",311033,19027,69846,1359,1528,478,192,38,469,910600,678218,3445
"DEADSOULS19",310582,10660,29399,2037,448,454,270,21,1265,949800,756126,3760
"FOREFOX",307824,11111,28831,1485,332,441,438,199,468,901500,356506,1240
"SESH",307537,25357,72504,13869,132,247,470,72,622,1507200,1957079,3313
"WHITEFLAW",306095,18597,38489,967,326,750,532,228,1018,1569000,833038,2030
"BANANA.RAR",304033,17864,35268,3674,334,485,244,247,720,1072800,623902,2253
"SOLOMONCHI",302858,12033,37889,1969,366,802,394,102,1093,1006400,535493,3214
"CHARLESTONE",302845,12711,47688,1689,326,350,525,133,539,1079200,519746,3146
"MININGBOY1989",302625,14778,38127,3655,286,913,429,48,1086,1098500,388198,3565
"E=MC^2",302274,10586,39551,2271,567,439,305,289,702,960400,428796,4110
"PROSKILLS",300442,15699,40398,6533,593,641,420,86,1254,1112700,625126,5055
"GUNSUP!",299689,18730,44828,5288,245,804,621,143,1498,1739900,774695,7805
"JAY DADDY",294993,10362,34318,3024,445,242,126,140,344,840100,461265,2087
"SERGEANT MUFFINS",294985,13234,26691,1351,295,536,431,228,889,1173500,372504,3236
"JHONNY NIDEB",291606,13655,28858,3152,370,531,684,411,843,1114600,362320,4929
"1LONELYSNIPER",291313,13468,32457,4525,204,625,312,271,684,1129800,721678,4142
"MR. HOPS",290473,22842,63975,13556,162,405,460,214,806,2084199,1229528,7521
"SETSUNA KURAZAKI",287594,9677,31912,675,496,1173,1304,162,866,691500,180457,4837
"LEWD LOLI",284959,7162,36293,229,794,450,332,351,306,561100,165294,1548
"DYALOT",284588,7398,17796,2892,158,588,178,124,528,777300,281277,2236
"VL",284463,19844,52062,6340,707,673,732,113,823,1945400,562710,10118
"AABBWHY",283586,19235,58766,5993,1023,717,902,48,1276,1480100,387912,3361
"SONICG52",282937,16189,52750,4112,370,238,175,241,320,1007700,956409,2589
"C417632069",280778,18717,39383,3790,404,1115,425,38,1170,2037000,598034,3164
"MOIST CLAIM MEAT",279209,6314,27341,899,326,473,359,94,326,472200,343126,2626
"MOOMOOMOO",278090,15614,61131,10464,168,348,425,111,622,1335900,942023,5989
"XIANDER",276381,14127,46691,2972,554,212,118,56,483,946300,1001222,1033
"PRIVATE JF",275934,2787,14720,192,777,256,205,78,222,202900,63106,463
"ZUKKIE",274837,22501,47283,7270,187,514,557,276,1375,1468300,875663,7096
"KEMENZ",273414,11648,43876,1918,229,333,367,320,651,1063400,965909,2440
"WALTARRON",272311,45139,41933,4888,328,841,504,358,1301,2103700,1117386,4785
"TIRED SLOTH",272183,13132,37207,771,385,582,414,282,515,893400,612807,1033
"PABBATT BLUE",272064,16323,34328,2295,1337,288,204,270,799,1170700,750687,1554
"CH4K4N",272057,12980,45245,1457,907,497,410,278,613,917300,959145,1760
"MIRACLE",271649,17467,50748,4705,450,632,512,98,1022,1717200,716178,3567
"RADE",271247,20278,52797,6029,310,467,518,316,632,1240400,776988,5687
"AKAME.T",271012,12665,37878,3238,174,1151,715,61,1275,1170500,486828,4545
"TRYHARDNOOB",270673,3154,17522,56,630,262,197,35,189,276000,127033,520
"COMPUTER RAGE",270311,6300,22740,276,335,584,654,56,376,416800,160323,2780
"SGT.JAYNIMROD",268709,16090,36991,2880,254,323,225,191,756,1603300,631643,3843
"11QQ",268233,17877,30453,4586,265,736,712,71,2153,1504400,602819,3610
"OLDMANPUSHTHECAR",267661,9925,26139,2729,239,410,215,163,581,1011300,181317,5427
"PIRX",267434,21230,63056,7899,247,595,827,33,589,1788200,1261677,2687
"JONESY22",267033,21255,58814,6268,212,169,321,200,688,1058100,928241,2332
"ALISTER",262826,26477,58806,13301,157,198,280,79,723,2097800,967445,8983
"DAVIN",262029,24651,29548,2154,258,1551,1446,58,3785,1939300,369602,6649
"GIBBS",261906,10257,31643,4441,223,398,346,163,503,721000,804045,2352
"PLASTICHEART",260576,19572,48192,3401,243,466,486,362,440,1565400,860607,3276
"GHOSTRONINBOOM",258159,11187,28853,4825,279,458,308,50,528,817300,337491,3988
"AZERIU",257887,14730,38439,3652,522,174,108,235,460,898400,381342,3031
"SHIN[]BI",257495,13883,29215,605,405,288,154,170,810,782800,241916,811
"JOHNAVERAGE",257182,14967,46887,3024,253,284,163,320,353,996700,784625,4087
"XEROV",255092,21555,38312,4045,181,545,390,217,689,1789800,1131523,2698
"NEFERPITOU",254948,6130,26243,196,1058,231,97,155,134,488300,185009,735
"TOPHAT",254311,11752,33607,2719,268,439,246,265,909,1126700,490189,1733
"ANGRYSQUIRREL",253316,13477,36223,2467,254,232,416,153,425,892200,323310,2398
"MR. REN",248546,18020,42674,5802,283,287,208,559,716,2097200,1211480,5961
"AXPION",247959,11834,40386,4005,478,442,159,67,387,962900,621753,3815
"RIGORMORTIIS",247818,19438,29085,3529,173,268,123,319,720,1598000,599995,2543
"MRCZKA",247680,20640,41490,1434,231,613,586,271,1241,2078300,677243,4184
"THE RWR PUNISHER",247280,7531,28112,511,340,987,1009,110,775,527200,139150,4087
"NIKOLAI SANDROFF",246464,27633,25596,6458,195,641,407,52,2172,1812700,463336,2952
"LKJHVC",244548,12316,36608,1527,362,270,303,140,359,826900,438566,1415
